Timestamp,Date,Circle CCTP,Arbitrum Bridge,Wormhole,Across,Meson,Orbiter Finance,Stargate,deBridge,Polygon PoS Bridge,Squid (Powered by Axelar),Eywa,Synapse,Gnosis Bridge,Hyperlane,Symbiosis,Base Bridge,Celer cBridge,Optimism Gateway,Sui Bridge,Allbridge Core,Layerswap,yBridge by xSync Network,RetroBridge,Hop,Owlto,Nitro (by Router Protocol),Avalanche Bridge,ZKsync Era Bridge,Threshold Network,Satellite (Powered by Axelar),WanBridge,Garden,zkBridge,Manta Pacific Bridge,MeMeBridge,Mode Network,Rainbow Bridge,Allbridge Classic,Rootstock Token Bridge,Mint,MiniBridge,CometBridge,XSwap,Zircuit Bridge,Mantle Bridge,Fuse Bridge,Crowdswap,Polygon zkEVM Bridge,Connext,Bunnyfi,pNetwork,Interport Finance,MES Protocol,Total
1684368000,2023-05-18,,17278171.85184007,,,,,4513895.928001316,,296265140.02917624,,,2216961.6653039344,5094959.135800242,,,,2484220.262119148,2401671.6943556555,,,,,,1504751.3875453132,,,379650.3170489911,,,,,,,,,,73816.13780025367,,,,,,,,,,,400963.3867975561,,,,,,332614201.7957887
1684454400,2023-05-19,,34823504.23746437,,,,,2924021.6164072193,,314786294.8379836,,,1842167.284207097,289713.6234946717,,,,1916966.9341254015,1981346.2338432763,,,,,,973178.9972427764,,,644897.3549845,,,,,,,,,,94230.42184517329,,,,,,,,,,,822821.7743763614,,,,,,361099143.3159745
1684540800,2023-05-20,,12362185.063895766,,,,,4926027.299177939,,357899008.89316607,,,926686.084623925,890276.5229080482,,,,1417003.6281397492,2345677.4074454354,,,,,,886366.2389496241,,,1198732.3084452325,,,,,,,,,,33941.04574564792,,,,,,,,,,,343635.1994096318,,,,,,383229539.691907
1684627200,2023-05-21,,14998649.69242971,,,,,9849456.663799971,,530703518.21579015,,,1245474.5790142636,16076367.644495018,,,,1991125.1870624712,1214926.6830192015,,,,,,1154438.171863262,,,238643.73283963103,,,,,,,,,,122395.97353670342,,,,,,,,,,,218033.86581256546,,,,,,577813030.409663
1684713600,2023-05-22,,18517500.93516951,,,,,1751117.9281231766,,199807190.61927593,,,2097727.108135525,16713368.216293432,,,,3176572.710482447,5570453.182690727,,,,,,1935736.505131842,,,413375.65936033137,,,,,,,,,,240191.6895967097,,,,,,,,,,,318763.9612189004,,,,,,250541998.51547852
1684800000,2023-05-23,,8961782.290647727,,,,,3571968.5277753104,,5770524.872900337,,,2220340.0529937726,13720158.716797035,,,,2950445.684459248,4812749.161019386,,,,,,1306897.5393558159,,,781983.8326934578,,,,,,,,,,79811.37130133,,,,,,,,,,,148499.5514746345,,,,,,44325161.60141805
1684886400,2023-05-24,,22725659.828172438,,,,,11357531.355186444,,13709790.455705449,,,3350375.108667814,3399483.2577486783,,,,3387119.162215775,9290837.758512734,,,,,,1792367.415424831,,,1151617.2310468438,,,,,,,,,,221068.44124210742,,,,,,,,,,,436655.21810524573,,,,,,70822505.23202835
1684972800,2023-05-25,,9304301.868825804,,,,,20117159.22148068,,15774603.063350966,,,2459487.8689075094,1619360.9650551528,,,,1982420.566220921,5386478.989953314,,,,,,1488740.6816550395,,,1593680.565903484,,,,,,,,,,74979.30925628365,,,,,,,,,,,1009190.7927395427,,,,,,60810403.89334871
1685059200,2023-05-26,,8919731.57375665,,,,,12513915.393245108,,11774304.311787788,,,1599702.2059167996,3979861.875110618,,,,1704702.3687470788,1540200.3914798945,,,,,,1983824.9560825017,,,648649.3133437159,,,,,,,,,,451358.30277759954,,,,,,,,,,,588445.2707777183,,,,,,45704695.963025466
1685145600,2023-05-27,,5379497.048663082,,,,,4454955.237644872,,13120780.27626023,,,963752.0286164484,707967.0956413705,,,,2382902.7504505306,1259878.761561039,,,,,,905429.4848650494,,,820189.6516862786,,,,,,,,,,33441.10809384215,,,,,,,,,,,640992.279676678,,,,,,30669785.72315942
1685232000,2023-05-28,,4424570.320046819,,,,,20491598.171700895,,7348760.333173385,,,1979554.5413340898,659734.0767025985,,,,2925871.692843075,2287657.278224056,,,,,,1521790.4517592662,,,1287001.722676106,,,,,,,,,,84185.57308858182,,,,,,,,,,,428851.8657794229,,,,,,43439576.02732829
1685318400,2023-05-29,,39520444.391323775,,,,,5356927.230324242,,9492809.459164506,,,2274267.307665249,1791367.1349259028,,,,3818930.9580773874,1352475.4948258311,,,,,,1734690.1385707138,,,4389648.792026874,,,,,,,,,,76279.18950607792,,,,,,,,,,,529501.0798727736,,,,,,70337341.17628333
1685404800,2023-05-30,,16348006.912790313,,850385.100425596,,,6496436.457403139,,10958509.06237457,,,1174662.917975803,274104.18507838296,,,,2467132.8715763525,1549650.0331380875,,,,,,1471536.34184895,,,1340547.414858992,,,,,,,,,,195107.60105898388,,,,,,,,,,,1354594.329858919,,,,,,44480673.228388086
1685491200,2023-05-31,,14164232.258050986,,2013776.0709860018,,,7644885.126306509,,22831962.36788588,,,729518.0373290463,443780.35273392266,,,,4114235.892105491,1338469.9504897238,,,,,,2527906.833486475,,,720469.408587185,,,,,,,,,,217217.44488506022,,,,,,,,,,,559902.4018981324,,,,,,57306356.14474441
1685577600,2023-06-01,,13492125.64557828,,1859157.6681556026,,,8671484.284874657,,23371745.707407307,,,1313272.1257910158,2510313.5112997354,,,,2991555.129984672,6121121.951655362,,,,,,2268746.0134295584,,,279133.0494156926,,,,,,,,,,269841.1792069966,,,,,,,,,,,455491.1556041311,,,,,,63603987.42240301
1685664000,2023-06-02,,9486051.037896963,,1906631.5224412614,,,8199829.474596603,,18433499.511752736,,,915598.5719553839,2024044.1862827158,,,,1439212.0593987366,7510339.558077842,,,,,,1541349.3296915414,,,488536.7992413819,,,,,,,,,,213889.81271148426,32034.12383364171,,,,,,,,,,2804672.495446884,,,,,,54995688.483327165
1685750400,2023-06-03,,14454400.661705334,,949555.6116372141,,,5498625.309482981,,6636983.406038389,,,569547.988359622,2466748.8637413876,,,,586956.1088108955,4163126.369576483,,,,,,1046117.5741233944,,,1696501.7603623548,,,,,,,,,,111997.8956567425,543.652765611605,,,,,,,,,,544785.3657041278,,,,,,38725890.56796454
1685836800,2023-06-04,,10345417.89775472,,1287294.727307112,,,11726916.302626852,,2913199.4396363297,,,771677.4863751837,2381062.189262212,,,,710318.8309971469,742796.7026318552,,,,,,1907045.9185214608,,,511812.2155358015,,,,,,,,,,67553.11286806797,142.79715319916895,,,,,,,,,,542654.9138927839,,,,,,33907892.53456272
1685923200,2023-06-05,,25537259.220740795,,1969066.4478258423,,,16861956.086916193,,18098361.128760938,,,1252858.2006822352,3140391.7432818487,,,,1574539.240808547,2128708.2640415076,,,,,,1401091.5617246276,,,709661.3794761534,,,,,,,,,,53241.57966941531,1304.420811159878,,,,,,,,,,707797.5279611379,,,,,,73436236.80270043
1686009600,2023-06-06,,15011489.090197401,,3129366.70517975,,,8197939.639462011,,32094476.77795785,,,999447.3664195288,2974216.3007905753,,,,1231104.4754576718,1168461.761025365,,,,,,2071726.4960407345,,,1031019.3784940875,,,,,,,,,,203336.24693139055,13427.54705393555,,,,,,,,,,948732.484019417,,,,,,69074744.2690297
1686096000,2023-06-07,,7508514.669454059,,2552552.4098046697,,,10563221.231303032,,28522050.681436166,,,1011667.9564022056,3369306.474860378,,,,2803824.7354589123,3817373.550708004,,,,,,1562330.784239933,,,799895.4754383157,,,,,,,,,,279525.76896677393,6401.746427574085,,,,,,,,,,2614881.217178938,,,,,,65411546.70167896
1686182400,2023-06-08,,29575444.12774398,,3098167.6757797324,,,9983022.818140969,,7954308.356455698,,,693559.3980973889,1209578.9851407972,,,,845559.6232517946,1686777.4517801928,,,,,,971379.9887745394,,,718728.1295011376,,,,,,,,,,93865.20623838753,3618.847410494366,,,,,,,,,,71652.86993524096,,,,,,56905663.47825036
1686268800,2023-06-09,,9942284.462747829,,1045635.651941242,,,3838970.0697862157,,10464283.046287745,,,584699.0954849704,2994703.8169916067,,,,1226940.3342263117,499710.38426083745,,,,,,1176953.0602336032,,,882431.2322359204,5987357.547717974,,,,,,,,,94568.83591365184,4951.199136661091,,,,,,,,,,490333.3756270671,,,,,,39233822.11259163
1686355200,2023-06-10,,5303537.333824929,,2139906.4665896785,,,6001321.569577871,,12210276.93608446,,,2951258.0828675516,1211435.7745084856,,,,1382948.8477958825,1303999.758587428,,,,,,2041009.330881231,,,703469.468209072,9598956.604726922,,,,,,,,,150338.56189385682,71407.18138200778,,,,,,,,,,1317404.8004284217,,,,,,46387270.7173578
1686441600,2023-06-11,,9876770.818652455,,525422.0624876756,,,2917679.328283167,,16173685.234283483,,,561203.7094280972,26037.629156930474,,,,730421.1152057992,433120.5774196198,,,,,,1721603.2871463993,,,215348.64246790146,10270909.986234453,,,,,,,,,170339.5128426682,87.472201,,,,,,,,,,584717.2210433453,,,,,,44207346.596852995
1686528000,2023-06-12,,27887355.096979607,,716569.7069176973,,,3410837.4536927957,,25594211.732575066,,,2066847.59817453,145938.49446030866,,,,1494051.511042743,1496189.4320710958,,,,,,1145770.9634491657,,,1837980.2068127356,16034935.654332539,,,,,,,,,329878.07733473286,2514.6026988878903,,,,,,,,,,1031561.2355870204,,,,,,83194641.76612891
1686614400,2023-06-13,,17609439.006191894,,1367559.990895493,,,4622425.846920318,,21453118.14837022,,,472375.6143548017,132531.6129525853,,,,1059968.5527637817,2676945.598595415,,,,,,1916717.6847795965,,,1391704.747597393,12290760.099750511,,,,,,,,,163832.53324410366,7761.516635392187,,,,,,,,,,1220217.7635127916,,,,,,66385358.71656431
1686700800,2023-06-14,,13997306.547322143,,1675382.3667927503,,,5345510.257487025,,28306570.041568898,,,522336.4066784299,248641.2273651775,,74938.69095356352,,964781.9523654362,5034097.507830526,,,,,,759401.3668130608,,,2988671.9274112564,15782993.018017586,,,,,,,,,176366.3190787303,7785.40727516818,,,,,,,,,,830579.0441086856,,,,,,76715362.08106844
1686787200,2023-06-15,,21027214.06368521,,3253251.9205333563,,,7120657.795516217,,23842203.156033926,,,734602.1216725799,7551528.389389467,,298799.03176733037,,1992383.8550206795,3304273.145558702,,,,,,1094756.6066521679,,,4255876.2299623145,11494908.235797413,,,,,,,,,1022017.3115142127,2496.829587462305,,,,,,,,,,2194924.180562128,,,,,,89189892.87325317
1686873600,2023-06-16,,7348958.839820905,,1324894.9929412762,,,7188604.511425317,,14734852.8156742,,,293748.50843673485,90398.3054398167,,54695.942920022935,,1018928.4271657056,2592354.2136052554,,,,,,1290331.9240341242,,,315626.4549818504,12088775.670837088,,,,,,,,,111525.83765104567,251.729856,,,,,,,,,,1062091.3584498197,,,,,,49516039.533239156
1686960000,2023-06-17,,19043925.338671796,,2506002.639383256,,,1880666.169613792,,12288423.113730926,,,5226383.739808775,530154.4522014527,,106381.60955627923,,1360536.001775562,4796777.923233915,,,,,,1025890.5520380975,,,482188.46407121,16487311.730043706,,,,,,,,,289203.3369234751,2667.07397069139,,,,,,,,,,918815.2091741991,,,,,,66945327.35419714
1687046400,2023-06-18,,5702003.455280461,,1757646.2812393187,,,2065411.8842394783,,4119118.3323929375,,,267866.40086301515,303082.32834282995,,19397.736935370805,,491358.2237264967,1590002.8748148598,,,,,,939084.8814225472,,,623859.9851941445,12033553.515647708,,,,,,,,,26087.916777959927,259.9704184337305,,,,,,,,,,712716.3032218115,,,,,,30651450.090517372
1687132800,2023-06-19,,4837631.51398375,,1131300.0238126335,,,3876414.8571852082,,10049672.612307064,,,773793.0524412119,216822.13089607138,,43854.61425867914,,1408358.3260211076,2723139.368159383,,,,,,917626.2521932105,,,6089564.058507502,12943335.410107577,,,,,,,,,222809.92930126205,1247.18,,,,,,,,,,2426142.3471334567,,,,,,47661711.676308125
1687219200,2023-06-20,,44078761.49362312,,943826.4035715122,,,3792300.0875373557,,16011151.77090488,,,931063.6679938969,731695.5747305957,,123053.3360922065,,2750018.159050624,1353239.6525027277,,,,,,1255086.6448088577,,,11643838.685510153,12212115.052045062,,,,,,,,,1042581.9788001986,52547.45409627313,,,,,,,,,,679546.8307174568,,,,,,97600826.79198493
1687305600,2023-06-21,,41950268.29515953,,1271375.2892691407,,,,,16367913.320618141,,,1189747.07915721,797919.3360717255,,215415.9447755097,,1156791.5221988342,2631933.9197215745,,,,,,2017692.2900518691,,,11246454.946124122,13474023.61510693,,,,,,,,,220237.29688695585,1031.2532970481384,,,,,,,,,,1541365.3352724076,,,,,,94082169.44371098
1687392000,2023-06-22,,22122127.675122675,,3196599.457569249,,,,,17080743.135485496,,,1360300.0353283002,373613.6511956651,,62466.177596708956,,832296.4353342045,7863864.64697338,,,,,,1407527.6321127354,,,6994729.7841521315,12979089.76628108,,,,,,,,,467950.76741440257,253.92973858978135,,,,,,,,,,939130.0469570209,,,,,,75680693.14126165
1687478400,2023-06-23,,3112080.2126086988,,277618.355403925,,,,,2850950.251140336,,,210215.81066848285,2437916.4232076695,,194020.16673411464,,749033.5966054862,1574851.47108171,,,,,,366684.2519184443,,,1786266.3562438798,2557382.4315949557,,,,,,,,,57932.818413631045,311.074508996,,,,,,,,,,139220.53572294174,,,,,,16314483.755853271
1687564800,2023-06-24,,15730585.829964846,,351270.58110096963,,,100083.56785430048,,8313022.759871539,,,233634.59227176363,4384323.766212579,,58801.92192819638,,644589.269709189,3626643.9739119066,,,,,,485661.27561249584,,,2315803.2159233154,299663.21986038913,,,,,,,,,1285901.1954618979,,,,,,,,,,,70980.37176218213,,,,,,37900965.54144557
1687651200,2023-06-25,,9339388.886282198,,596930.3517958126,,,158675.8848852218,,5779030.567396992,,,492368.7814915867,160734.5659101221,,26796.325585105926,,277600.6188002876,3230385.5824850947,,,,,,365270.85266073095,,,957817.0905469011,3028353.090811799,,,,,,,,,151715.43021308098,1828.68854363928,,,,,,,,,,1281085.5525620063,,,,,,25847982.269970585
1687737600,2023-06-26,,15205146.136409082,,497113.9454733402,,,2093666.3813578503,,13689027.19561497,,,1123218.2599771153,380319.4983649597,,119369.9345620323,,612739.3814879239,6590987.024451278,,,,,,548664.355274426,,,237952.0008150076,6273465.590230334,,,,,,,,,139317.7556010574,299.74838624144496,,,,,,,,,,673314.4133171696,,,,,,48184601.621322766
1687824000,2023-06-27,,33413694.226046413,,2324000.0836891485,,,4682677.541428389,,14419263.374388663,,,1607454.6955478902,97383.41024636105,,55871.29924087657,,910891.8413462404,30465846.772474352,,,,,,1164581.268148512,,,1878173.6171911014,13989168.79502336,,,,,,,,,227924.7951876576,1988.6573015323966,,,,,,,,,,274777.234063499,,,,,,105513697.611324
1687910400,2023-06-28,,22127688.302027088,,1252129.01028211,,,4271287.173308317,,10020757.075092359,,,1269669.8305818175,2244559.703717903,,208272.55811585457,,2243404.100606543,1012260.5097001124,,,,,,1111714.8586299527,,,568181.6454328152,15768010.510374455,,,,,,,,,284115.7005831472,2098.8338724012074,,,,,,,,,,2233166.0992636452,,,,,,64617315.91158851
1687996800,2023-06-29,,9288495.3758353,,1134739.4652604018,,,3036700.3999991296,,9367599.980132552,,,901516.2666495481,2270952.801164139,,138045.8507856161,,902707.3549764676,4456203.929206865,,,,,,950195.5162666843,,,153590.57847506303,13367623.002009092,,,,,,,,,270115.23592025385,1453.7387948672322,,,,,,,,,,442828.0896275569,,,,,,46682767.58510354
1688083200,2023-06-30,,39916238.14078514,,3369666.5251472974,,,3846508.5944861546,,18747867.418177452,,,1192034.2669395632,232719.3950623367,,624198.8758373448,,889258.2780230215,8631612.688579293,,,,,,948953.2454514342,,,2046855.4949289244,12963011.508108823,,,,,,,,,102991.70340563971,1967.5120723973826,,,,,,,,,,1055263.1388885716,,,,,,94569146.7858934
1688169600,2023-07-01,,8111298.704818429,,2497997.4358397773,,,2799191.080752671,,5616987.086302909,,,670414.9146280119,153466.98769681653,,20968.58859108879,,1205473.3233479715,3503891.652288555,,,,,,999722.1739295449,,,5742961.975990819,12878690.636497535,,,,,,,,,62441.62594312648,14083.067718246108,,,,,,,,,,1147403.8249191316,,,,,,45424993.07926463
1688256000,2023-07-02,,10463307.601646595,,1399280.884689619,,,2159217.147064504,,4826067.679022866,,,761234.7177393155,49983.071055798304,,29325.67871988732,,1675160.7147804392,3489818.2817264283,,,,,,907893.8739070746,,,3548938.4841817464,13917809.695137281,,,,,,,,,10321.440499203438,2778.1692391906136,,,,,,,,,,584662.3180756255,,,,,,43825799.757485576
1688342400,2023-07-03,,21564763.85045708,,1783795.5128499493,,,4033181.5377545785,,9568592.866421828,,,958090.87166633,172041.16378337366,,228193.63069466053,,1159070.7572599556,5074559.898957033,,,,,,1456696.3687026415,,,212787.1709343152,13561034.612591173,,,,,,,,,18180.703495342506,,,,,,,,,,,4016905.684268194,,,,,,63807894.62983645
1688428800,2023-07-04,,12085358.012733169,,2488792.3211895223,,,6229389.166635968,,9011958.26571491,,,433895.3364399953,375007.6636680435,,16869.79189991571,,721721.9539741192,5208284.642375085,,,,,,1091421.6134294532,,,208096.1799154875,14862714.733211579,,,,,,,,,161117.2388194917,944.7336265302185,,,,,,,,,,407955.79511966987,,,,,,53303527.44875294
1688515200,2023-07-05,,4962052.048766269,,985867.6018134888,,,4744775.543113813,,4230332.8078932995,,,471434.9268432606,22825.226239905143,,42242.11177798499,,538254.6585088768,6786578.5149310585,,,,,,1097177.328119263,,,555421.6769976504,7766558.152277143,,,,,,,,,128409.84208236108,797.4757870326434,,,,,,,,,,83536.72951208765,,,,,,32416264.644663494
1688601600,2023-07-06,,50687787.89106092,,2302131.8459614133,,,2509643.2810756955,,15369924.319267828,,,1252524.8904566315,105834.48359786638,,81345.9899290126,,1592619.0831921303,8597256.69545026,,,,,,1523125.5982566574,,,529761.252118066,13967010.119904555,,,,,,,,,66063.6515482,754.0648243646172,,,,,,,,,,354853.49006359134,,,,,,98940636.65670717
1688688000,2023-07-07,,22501400.330329683,,2694590.0652112593,8215.670171027783,,6740564.720011987,,12601176.564349644,,,1211720.64414505,947988.8086175055,,16401.934946680267,,1133509.3863210422,943581.8651059726,,,,,,806794.0621815256,,,722361.3733937833,17394542.613811854,,,,,,,,,140666.4601822008,13046.940303381183,,,,,,,,,,1686410.4157678054,,,,,,69562971.8548504
1688774400,2023-07-08,,11127741.845214076,,1709794.8857316028,30630.799809735407,,3702336.7794635175,,7174035.962321722,,,3402034.741988036,200339.09181716738,,47624.89338051084,,775849.6704460531,1744353.4056330628,,,,,,810485.7925503884,,,1973093.4345836095,12687173.117608681,,,,,,,,,44375.95594357441,9372.001817173634,,,,,,,,,,639854.025261437,,,,,,46079096.40357035
1688860800,2023-07-09,,10984180.371406423,,1571953.7233008621,21828.56094202808,,5193928.443517476,,4287400.173868668,,,471179.35373887175,147437.20659777717,,129599.24680527994,,464492.4117976946,1172293.8799489434,,,,,,860585.4019719202,,,209592.92829719864,26392706.632550426,,,,,,,,,27562.03505680329,6565.419296794651,,,,,,,,,,447346.01938162965,,,,,,52388651.808478795
1688947200,2023-07-10,,6559304.212201258,,1523645.5338608217,21469.823759027946,,6305919.084713011,,8512952.023199651,,,569153.9752596003,2797168.0050449404,,80424.7823919461,,1432052.9795762382,1881828.679431876,,,,,,1130755.6081627808,,,808039.1661216618,30225578.300150324,,,,,,,,,148592.8318591347,3356.4044600666666,,,,,,,,,,503800.14942267886,,,,,,62504041.559615016
1689033600,2023-07-11,,14847368.85712982,,2572270.67937406,26354.58725336192,,6785486.758650155,,9243105.641618444,,,1024632.0879372704,4299564.937933737,,116540.69593284014,,820387.8600218291,3084591.3874646346,,,,,,896755.2008406055,,,1274623.7573553498,30840062.809292927,,,,,,,,,49858.83140303489,6120.97013061619,,,,,,,93.48,,,496585.2098274453,,,,,,76384403.75216614
1689120000,2023-07-12,,8340771.68271066,,2342427.220467217,28265.71553758208,,4991019.303768545,,24933425.06934347,,,530200.2362852662,3517829.029345391,,51967.77877219064,,1245243.894389623,2626514.400616482,,,,,,738834.4322220518,,,3600831.6853291895,33300614.877094325,,,,,,,,,131828.4746860113,4984.24017242811,,,,,,,281.5573074033766,,,464088.3916836785,,,,,,86849127.98973154
1689206400,2023-07-13,,17601143.112982146,,2933910.878679419,33897.57800610544,,9570432.586102823,,15883597.797521126,,,546352.424725472,2926066.2855464052,,69235.2289166614,,724253.3157285149,2310975.3357605645,,,,,,1206570.9770550153,,,692482.7409308159,29104857.27022337,,,,,,,,,271474.2034641503,1529.174672715568,,,,,,,146.780956427816,,,1590019.242743831,,,,,,85466944.93401557
1689292800,2023-07-14,,18389151.43468647,,2501795.0560482917,44846.2615671706,,4423389.763186686,,10856791.796802184,,,418845.85298832937,3189126.552223234,,55342.36491569638,,1389430.2821114296,2493986.519658046,,,,,,1615805.2973009427,,,1819978.3556272537,30590512.041368566,,,,,,,,,587067.2026726033,633.4455687844512,,,,,,,93.23225000000001,,,889831.2465359546,,,,,,79266626.70551164
1689379200,2023-07-15,,6929993.4258661475,,1185019.7866123852,27933.55149470958,,3476124.226742671,,19316036.28376524,,,608542.8902878294,2769116.227295003,,44843.757926099686,,824376.2993874385,4504122.698411343,,,,,,1270173.3085082043,,,421190.7733858205,34998963.116831176,,,,,,,,,100807.14927573314,26248.069999062915,,,,,,,14.1181655,,,1095760.5485795403,,,,,,77599266.23253392
1689465600,2023-07-16,,15188592.010450277,,1555294.7616944998,54220.971040337245,,2355888.8366044816,,3702125.575739103,,,179400.81270942767,2854979.3108569076,,12042.236713959188,,914184.8850343387,6495794.333360807,,,,,,1188647.6517530698,,,697733.6649927835,20420920.086208813,,,,,,,,,84945.66334639606,10147.242277390618,,,,,,,555.717536,,,595020.5621255102,,,,,,56310494.32244411
1689552000,2023-07-17,,37914696.33743378,,2379542.2621382074,28657.564009579422,,3281844.3271871684,,10095044.21995211,,,919877.4067895486,3657211.7868276075,,38125.1512076877,,1488477.399026032,4281306.733104455,,,,,,1376430.749293957,,,636769.8153625156,28914142.239686612,,,,,,,,,44917.20359745504,161.03867771344642,,,,,,,583137.4677333476,,,267099.85222973325,,,,,,95907441.55425748
1689638400,2023-07-18,,17953944.801090427,,1557481.8072424913,31304.147354005,,5497640.175547008,,14691499.98068573,,,325228.42481853545,2537870.8004976697,,25467.657069820176,,2451431.3819849812,2575783.3382655876,,,,,,788261.157801009,,,914255.0959161897,38551453.62607448,,,,,,,,,565000.7467570651,1348.4968765061979,,,,,,,5917034.119531428,,,788302.4256767759,,,,,,95173308.1831897
1689724800,2023-07-19,,17436507.98936717,,1598398.736294425,80670.35849914284,,5919100.08924537,,6074879.063773413,,,563343.7237919092,2844251.1316187102,,962777.7686703904,,1096703.338585139,3473946.4748540693,,,,,,1057157.3224852392,,,912773.3887987995,11657869.645466987,,,,,,,,,294500.83401088463,149.73062257677253,,,,,,,116212.19095079217,,,818055.8296450393,,,,,,54907297.61668005
1689811200,2023-07-20,,9873023.396249406,,1431967.778595158,26297.160709130512,,3572255.5560502494,,8899930.006156452,,,834627.8581167517,2845927.4447704894,,15115.448611438023,,941342.6886748896,3951658.513589627,,,,,,1214893.2445816952,,,1020514.728508566,30551928.20183588,,,,,,,,,206287.8191130645,4898.974951401169,,,,,,,5866619.469132456,,,592368.7580675457,,,,,,71849657.0477142
1689897600,2023-07-21,,9768459.776139813,,1574034.6015435087,65619.4330192568,,3504695.50700136,,12777562.122802746,,,539501.8210058114,635604.5150947843,,28266.470411781418,,800124.8010008589,3095168.698533349,,,,,,916290.8485471023,,,586726.6762786324,32705076.39044199,,,,,,,,,54346.34631109614,701.9983498634147,,,,,,,27754.906073408936,,,380623.153233067,,,,,,67460558.06578843
1689984000,2023-07-22,,7371206.569552379,,782493.526393224,24555.156451890114,,3064479.839096885,,5948995.556272889,,,413231.45521996415,2629471.0311788325,,40291.17021904888,,791148.7657288539,9856990.64497461,,,,,,975800.5736288533,,,5685882.3089683615,28986248.662362248,,,,,,,,,40620.30224578351,61.695063280992,,,,,,,17158.896959430105,,,454183.84691556427,,,,,,67082820.001232095
1690070400,2023-07-23,,13403261.810611647,,1248589.4664276089,8182.415725512328,,2348231.789468252,,8498356.795209112,,,394026.93575825484,83476.97540460627,,60529.700287337,,641552.7085085573,7873426.622069482,,,,,,479240.8998603977,,,500432.9158018177,28973762.168730058,,,,,,,,,66118.13931888576,1257.7163871180985,,,,,,,19905.396306954706,,,426918.0409744653,,,,,,65027270.496850066
1690156800,2023-07-24,,12431319.868443917,,2336037.988779556,32339.98355813665,,4901494.11748487,,9200853.52524824,,,465507.01546033425,115707.1592810023,,92537.31944767071,,846025.9520365421,13149192.79763773,,,,,,1286334.3541505565,,,3719804.5306256087,23039741.704500347,,,,,,,,,131935.2738435972,14169.241149699308,,,,,,,998509.9705765044,,,505895.65930515726,,,,,,73267406.46152946
1690243200,2023-07-25,,44728077.29004181,,1920280.217523171,33407.82321326861,,2969267.6923006875,,9284913.59156834,,,625491.1715241299,928735.9912684187,,308571.23741139553,,1627658.0514643923,2658801.9602542757,,,,,,855654.1542061036,,,7644840.265158551,21413020.38999942,,,,,,,,,65205.74549121043,354.82939679684773,,,,,,,45002.68231276189,,,283120.77836011624,,,,,,95392403.87149484
1690329600,2023-07-26,,22606163.352456033,,1543191.538515912,14088.023323037298,,2969891.568576972,,14878635.872024838,,,443821.2249084252,213076.7576563264,,89642.37188838061,,1015570.908837056,5767210.908457714,,,,,,1254714.16431701,,,1710920.4946867805,11452396.993103255,,,,,,,,,51325.02695733576,30117.45530641656,,,,,,,2071934.1685432098,,,396986.4484873038,,,,,,66509687.27804602
1690416000,2023-07-27,,9144773.001270216,,2104892.013980706,70150.97550322887,,3289615.1529509444,,16294515.522604596,,,326665.7134065139,365804.01652236783,,121380.20310531225,,528880.2947690837,2917730.5710701263,,,,,,963499.5424971692,,,613324.2032019187,10155431.576866716,,,,,,,,,1088047.8682973362,37523.901836799,,,,,,,24312.81191921471,,,244456.22368273733,,,,,,48291003.59348499
1690502400,2023-07-28,,9173069.77248649,,1592681.689385678,38185.78849302139,,2561384.9435268594,,13158714.87083936,,,271886.883400829,1062875.7270463689,,209531.99563081397,,1016483.6265174996,4293889.5198940225,,,,,,2156716.3991028504,,,694439.3672040501,9939132.086105913,,,,,,,,,1155.7682,13201.852153072681,,,,,,,5167785.531219829,,,531066.3441822195,,,,,,51882202.16538888
1690588800,2023-07-29,,5106165.113414096,,2435320.9221219146,7986.868724611972,,2440462.2670917427,,11333549.174381778,,,595778.4871521216,263251.0564221599,,309610.5289783712,,497711.8928638345,1257727.3111728162,,,,,,826785.2830626736,,,405825.86224416597,18655137.48146943,,,,,,,,,32280.329619631502,40469.1301086819,,,,,,,98738.92529219446,,,350662.01231007744,,,,,,44657462.646430306
1690675200,2023-07-30,,9149237.31208611,,3276112.7964963093,12008.04667922828,,6029510.173150517,,10310969.147468757,,,454457.8331819461,278088.210062196,,86688.25812786975,,919239.9721915053,4851916.129426958,,,,,,1616169.6492275456,,,7928301.258573596,28187964.014677055,,,,,,,,,2029.7220499846476,26779.788148669413,,,,,,,1258768.2525374573,,,613112.6964858217,,,,,,75001353.26057152
1690761600,2023-07-31,,24939527.457058035,,2506590.3026266433,34794.69735404353,,4070852.680318031,,18986190.525787305,,,599706.420387829,46094.21674641488,,68876.82480178788,,783126.6157367146,4317974.570002996,,,,,,1873511.8319831816,,,1483068.8839569446,11540416.046168704,,,,,,,,,141232.9334186312,1512.166404106343,,,,,,,13560257.985882929,,,2230517.5906105163,,,,,,87184251.74924481
1690848000,2023-08-01,,13940478.481532723,,1903561.4056403048,16496.20489906631,,7063359.618493105,,21107482.086706012,,,424856.0827188708,254111.39454477266,,48506.96378020412,,846808.0075132592,9727391.210040487,,,,,,1943817.5653285072,,,1324967.655628318,9247471.718190953,,,,,,,,,47431.6809439744,380.3405857215113,,,,,,,285181.7410305906,,,505026.15357186296,,,,,,68687328.31114873
