"Date","volETH","totalValueLockedUSD","bridgeVolume","weightedAverageEthAPY","weightedAverageStablecoinAPY","weightedAverageGasPrice","weightedAverageTxFee","dailyBorrowUSD","dailyDepositUSD","dailyRepayUSD","dailyWithdrawUSD","dailyFlashloanUSD","dailyLiquidateUSD","totalBorrowBalanceUSD","totalDepositBalanceUSD","dailyTotalRevenueUSD","dailyTransferUSD","dailyActiveBorrowers","dailyActiveDepositors","dailyActiveUsers","dailyActiveTxSigners","dailyActiveLiquidatees","dailyActiveLiquidators","dailyActivePositions","dailyBorrowCount","dailyDepositCount","dailyFlashloanCount","dailyLiquidateCount","dailyRepayCount","dailyTransactionCount","dailyTransferCount","dailyWithdrawCount","openPositionCount","bridgeHack","lendingHack","tokenization","marketCollapse","bridgeIntegrations","mainnet","FGI","ETHreturn","CER"
"2023-03-09",0.026347992672457,1229543736,46980698.11,0.672863755353418,4.22024086353877,-0.0611582888212297,-0.0596418231608968,36646967.95,58193171.5,18534818.89,61012019.06,2239900.893,3587219.979,619924318.4,1229543736,70753.60177174,10863096.94,1587,4993,8774,11143,154,30,0,3237,13315,582,236,1745,31534,4486,7933,2248317,0,0,0,0,0,0,44,-0.0636517881686371,0.629746875885601
"2023-03-10",0.023047547357541,1189773279,77148801.94,0.507679164431198,4.80978199920107,-0.198236366356529,-0.0444346969616534,56286871.5,93912012.9,26490648.75,131643601.6,3434416.179,2242009.098,591699302,1189773279,64719.34248235,25131798.26,1707,5509,9617,12198,164,33,0,3885,16054,598,263,2367,39754,5863,10730,2249937,0,0,0,0,1,0,34,-0.00820177357478435,0.599357523727404
"2023-03-11",0.0284217921429291,1058060076,202087182.7,0.395568833229096,2.69535794547104,0.294262075886765,0.244619483406942,142440588.7,308041297.9,101706924,434746589.6,13233719.18,4636973.506,469625085.3,1058060076,132862.1645829,78086898.17,2745,4877,10799,16034,902,57,0,9138,25226,2649,1614,7081,83878,12462,25708,2249737,0,0,0,0,1,0,33,0.0306452774338792,0.462407442349632
"2023-03-12",0.0418586298022192,1103433242,60425195.68,0.442548177273353,6.29243806394193,0.00884761951628214,-0.0615426776334318,57465230.34,123031751.6,30976374.36,122994228.1,2863111.999,161490.9902,475715909.6,1103433242,120224.70843209,29185988.62,2046,4690,8488,11621,35,17,0,4509,17890,558,76,2894,46979,6958,14094,2251340,0,0,0,0,0,0,33,0.0715323263690477,0.467076422083549
"2023-03-13",0.0469174138178568,1167794125,90827813.95,0.438311541867223,7.06715990575716,-0.0807157549858432,-0.0503004319426722,119855158.5,195453284.3,43077187.54,165119115.5,8243147.57,27211.89204,522010369.6,1167794125,104920.07948159,34915191.48,2291,4305,8947,11108,35,15,0,5056,16805,593,40,3136,46605,7299,13676,2252488,0,0,0,0,0,0,49,0.0575974209458039,0.613216395566089
"2023-03-14",0.0466357298178183,1205440982,72859666.61,0.486437510037092,7.0696075750345,0.135278472042033,0.0564815546389615,110348329,165048699.6,26568263.69,137926249.3,7080807.304,90222.88127,555895848.5,1205440982,75443.39412781,17243071.29,2237,3253,7578,9611,78,20,0,5495,13954,576,82,2282,38927,6061,10477,2254191,0,0,0,0,0,0,56,0.0155423272803716,0.668580420611808
"2023-03-15",0.0480889834783766,1214019487,57677264.77,0.4931808263058,6.61425153795306,0.166858982303909,0.118959984726777,89621997.86,129292466.9,23293376.18,103024691,2294470.975,23869.37908,574959690.4,1214019487,62483.5779878,15210505.87,1538,2380,5904,7833,28,15,0,3139,10848,444,30,1677,29750,5169,8443,2255133,0,0,0,0,0,0,50,-0.0301533382643013,0.693172618705754
"2023-03-16",0.0354109655123228,1252546761,86625964.4,0.324262439818251,1.89400622859455,-0.144350325996352,-0.0804198112981115,68404419.99,86447131.23,21478411.87,55788875.67,1534671.012,17.61334878,604818468.8,1252546761,63340.15306085,14123885.21,1533,2312,5594,7139,4,4,0,3014,9107,287,4,1515,25354,4328,7099,2255849,0,0,0,0,0,0,52,0.0145632181182007,0.791286177073987
"2023-03-17",0.0362031177894348,1317476271,65562194.78,0.271676157302662,1.40240337842142,0.0506609115562304,0.00431674275804876,74844525.71,111916271.6,29755271.83,90502926.18,3282192.446,22536.72903,625465347.5,1317476271,67368.33725745,27461817.82,1568,2953,6601,8529,40,10,0,3432,10966,447,40,1988,30847,5311,8663,2255476,0,0,0,0,0,0,51,0.0667428288203986,0.668754638087854
"2023-03-18",0.0408199383002633,1325012626,62550297.82,0.373745812445747,1.3286819285808,0.0560654727873677,0.0564379718333093,47043312.22,67945174.3,17142090.3,50056022.26,1545249.084,116751.568,637846940.2,1325012626,65974.651297473,19550635.05,1368,1897,4952,7019,33,13,0,2779,8965,294,38,1508,26246,4999,7663,2255352,0,0,0,0,0,0,64,-0.0172942913779002,0.692371646767562
"2023-03-19",0.0354911934808494,1191065194,95207814.44,0.373476904777152,1.49568038466051,-0.0748731757110999,-0.0539752680870777,347499301.2,542581682.2,18583115.27,680682669.2,4614966.275,30912.4409,497586485.8,1191065194,62662.06964607,118866213.2,2880,1871,8816,11125,19,11,0,18187,27526,369,19,1573,70019,7147,15198,2258958,0,0,0,0,0,0,63,0.011740667397655,0.64045527632079
"2023-03-20",0.0336847502001787,1165306734,62671464.7,0.36687438678618,1.45624234953827,-0.0945219588801595,-0.0415911794628698,63754388.25,95868681.67,17526630.01,98319408.35,1464981.264,24980.33476,485152472.3,1165306734,55109.8503486,24540751.89,1832,2154,7258,11476,49,15,0,7128,16843,278,50,1510,41375,5659,9907,2260039,0,0,0,0,0,0,66,-0.0268597891995697,0.665017888422164
"2023-03-21",0.036194297574118,1211356383,63436329.49,0.467607017994476,1.44674426050274,0.0148197022173714,-0.0442322077800956,51968336.99,79299639.83,18856902.16,56598744.3,1125063.638,217212.3607,503442880.6,1211356383,52164.32955323,13300810.72,1583,1575,5371,8512,17,12,0,5663,12293,300,18,1494,32175,4707,7700,2260633,0,0,0,0,0,0,68,0.0402956222534394,0.655341400054377
"2023-03-22",0.0378902304051796,1187178669,84294902.66,0.502039747483599,4.77568554537928,0.112404213339402,0.151093921428778,54754340.56,91011044.64,27145712.12,91675943.38,4521404.642,77901.28318,493582533.8,1187178669,58567.24316935,31140997.54,1574,1542,10076,12632,20,13,0,5045,11185,377,22,1556,42079,10202,13692,2256148,0,0,0,0,0,0,62,-0.0390437435510078,0.601623031320916
"2023-03-23",0.0405172396174567,1187720647,245222461.1,0.5039143739456,4.58457111020638,-0.071277185332446,-0.0578503684528298,69998946.28,91049889.53,26693209.25,112792155.7,1721834.947,9262.586637,495145716.6,1187720647,50987.87478137,39551258.03,1568,1578,4904,7130,12,9,0,5106,10286,426,12,1476,28519,4085,7128,2256454,0,0,1,0,0,0,57,0.0448707954931038,0.768797706854285
"2023-03-24",0.035520830875839,1166375662,136264821.6,0.518190303715255,3.90867927026223,0.271260176684989,0.159878213564806,44157438.47,79586554.08,27189255.15,79234587.89,1069038.355,11892.52812,486471569.6,1166375662,47884.82592814,27394202.87,1673,1788,6486,8801,17,10,0,4793,11487,337,17,1520,32116,5344,8618,2257523,0,0,0,0,0,0,61,-0.0363856107905294,0.554835411338618
"2023-03-25",0.0349951840862825,1160044530,64503884.7,0.595387679250555,3.23627556395158,-0.24096555627303,-0.0476398716339598,25442472.95,35838906.06,17831419.45,37000498.84,775049.9754,5108.950457,487532617.1,1160044530,45743.105334284,20455900.76,1473,1653,4866,7059,15,10,0,3414,8978,232,16,1227,23670,3578,6225,2258429,0,0,0,0,0,0,64,-0.00396380402132923,0.709912096853773
"2023-03-26",0.0354654512305718,1173518879,67828746.89,0.585115517512511,2.90050375328037,-0.0546943270945712,-0.114230835552881,22716946.62,36872816.86,14398478.97,36054812.03,723847.3311,49.0904789,494693646.7,1173518879,47640.14959612,17278557.83,1472,1654,4939,7189,2,2,0,3896,9401,172,2,971,23269,3133,5694,2259845,0,0,0,0,0,0,64,0.0180416678449751,0.616089264518426
"2023-03-27",0.0364505767105444,1150541072,84353080.3,0.584151772961343,4.32959942283116,-0.0176242728525475,-0.0895843020497269,32285561.9,56839988.55,14882921.85,55356566.84,1268865.751,190545.9199,485275935.7,1150541072,47453.0444989,12584085.54,1512,2076,5834,7593,26,15,0,3963,10171,232,27,1597,28168,4365,7813,2260438,0,0,0,0,0,0,64,-0.0340617270291581,0.568007888875621
"2023-03-28",0.0351813290591217,1171125300,78117922.61,0.60787224456825,2.77743978402117,0.0502127696588494,0.154775713547507,31185924.51,52533617.96,24692334.44,47987081.88,2007349.155,388146.3692,488477533.3,1171125300,42888.30122502,13201973.2,1529,1944,5139,7301,11,6,0,3827,9423,237,11,1169,25050,3786,6597,2261861,0,0,0,0,0,0,59,0.0332553413131862,0.593637478647397
"2023-03-29",0.0314110372959826,1197374268,47324808.62,0.599188479160452,3.43908961946769,0.125481251046239,0.0489932795479094,36028429.42,63463476.25,15382027.5,51214926.4,791447.3066,13242.34197,502916772.7,1197374268,48572.93747388,16055242.37,1896,1929,5275,7597,7,5,0,5057,11415,292,7,1271,28689,3314,7333,2264017,0,0,0,0,0,0,57,0.011576449425883,0.567703371275695
"2023-03-30",0.0259706820255623,1246392555,35933224.49,0.5729931768593,4.13761799949834,0.0406318757384516,0.0209981266570194,65414476.94,125836512.2,21128466.17,72044500.47,2894174.449,9100.534547,528582796.8,1246392555,56708.39402428,15305928.06,2033,2195,5810,9416,9,5,0,6059,15899,391,9,1306,36540,3871,9005,2266543,0,0,0,0,1,0,60,0.000178429044260575,0.51983701547634
"2023-03-31",0.0213975790073488,1248605564,83603301.88,0.483337472984907,3.3198625495687,0.0642662172915488,0.0437984032652358,23335170.16,60364752.99,19109416.3,66245613.56,1360371.574,5253.127522,526678208.8,1248605564,54604.51984693,10476687.48,2935,2231,7226,10021,16,12,0,6951,14985,335,16,1373,35582,3899,8023,2271277,0,0,0,0,0,0,63,0.0155070171248353,0.386569463207539
"2023-04-01",0.0211712210937233,1256878271,48416354.74,0.471870782104403,4.18802629876917,0.0311943950120964,0.0338071509576197,28707605.79,53958979.53,18035634.26,48922059.91,1043962.102,23771.89002,529680347.6,1256878271,50112.09786459,8250479.115,3260,1717,6738,8787,4,4,0,6318,12015,151,4,962,28006,2767,5789,2276594,0,0,0,0,0,0,61,-0.000461234359153906,0.532026477150837
"2023-04-02",0.0216961732379343,1239240069,51050172.91,0.460484180942571,3.82612933093597,-0.186818304045902,-0.101237816034218,17503062.99,25504616.5,14081564.19,34289111,308146.7542,39116.83274,518205142.5,1239240069,46455.90786673,8476342.53,2361,1717,5845,7789,10,8,0,5028,10298,168,10,1081,25296,2869,5842,2280098,0,0,0,0,0,0,63,-0.0142543877514063,0.686270385206537
"2023-04-03",0.0149178447136731,1232834797,111030073.5,0.486022096672681,3.00386713339917,0.0984155439899354,-0.0018666119960713,89610745.1,130163845.7,32259787.26,132872517.1,733497.5575,19700.85388,517581065.1,1232834797,47421.21568395,34604530.61,2287,1817,5764,8237,17,11,0,5491,11207,260,17,1449,29826,3719,7683,2282841,0,0,0,0,0,0,63,0.00874157622397486,0.688445740198347
"2023-04-04",0.0146941229889313,1262526291,77254488.45,0.482773595322385,4.51718329284267,-0.0210033487068656,-0.0542382171022392,43782424.94,64483588.31,21086300.43,58231703.96,55118447.69,45012.73404,533555112.5,1262526291,73080.38755565,12926317.94,2350,1845,6275,8435,30,12,0,5230,11340,235,33,1298,29733,3853,7744,2285941,0,0,0,0,0,0,62,0.0324642978978158,0.678970046293319
"2023-04-05",0.0154363937645163,1271083292,88735157.03,0.495464234707614,4.14917372361542,0.0628773657225064,0.0625184386558361,38071930.32,47828535.03,27610565.2,48691499.76,2094730.469,41061.71808,534532273.1,1271083292,47651.22930598,12092005.66,2891,1783,7512,9334,47,17,0,6208,12046,254,53,1434,30462,3651,6816,2289519,0,0,0,0,0,0,62,0.0203421240681978,0.796008706855013
"2023-04-06",0.0187045139854632,1257773162,106759359.1,0.450300107580144,5.10003982923183,-0.026783132587443,0.0141821524085808,21253975.16,33015492.9,10732991.77,35727540.08,1020964.53,1243.674431,532082243.2,1257773162,48875.41465866,11048094.11,2974,1621,6817,9035,8,5,0,6799,12043,172,8,1159,31305,3893,7231,2293665,0,0,0,0,0,0,63,-0.0193642647539169,0.643757620835035
"2023-04-07",0.0185809248461711,1261834235,80838303.12,0.461628758096422,4.64103534520309,0.0644935108952489,0.0133692239006828,22172904.03,31508775.46,11290970.3,23584061.84,407927.0841,8043.539284,536992209.3,1261834235,48074.10505132,7972798.239,2790,1517,7526,9521,15,9,0,5822,11706,161,16,969,28220,3080,6466,2297654,0,0,0,0,0,0,64,-0.00475935166987984,0.70370567266723
"2023-04-08",0.0190289757305633,1248381907,101363961.8,0.502193036191213,4.94259666819235,0.00262302020699004,0.0468622683389448,21699066.61,32429436.9,16279180.91,37940374.64,419294.6713,2614.173453,525902478.7,1248381907,47827.06851948,6927558.126,2925,1456,6337,8353,9,4,0,5684,10577,120,9,907,26686,3152,6237,2302227,0,0,0,0,0,0,61,-0.00782788133499678,0.669116354900384
"2023-04-09",0.0175936890156142,1248090147,126772705,0.513136199606976,5.19308363514811,-0.237717309414905,-0.0579444646569574,15668807.62,26673254.09,11192770.62,36520166.21,1173991.884,7142.676627,522688887.5,1248090147,47865.75004458,9080647.5,2929,1448,6218,8204,23,7,0,5392,9726,136,26,1050,25855,3162,6363,2306778,0,0,0,0,0,0,61,0.00537782154440158,0.587435172593896
"2023-04-10",0.0195436218350547,1249793511,108484148.7,0.574779598217067,4.03772052149806,0.0902974379463551,-0.00827790850510754,22973969.4,32530445.99,23709112.03,51424792.75,2164730.804,8009.015473,522729168.9,1249793511,47955.29651287,15499756.17,3208,1714,6922,8773,32,13,0,5306,10120,193,36,1237,27712,3896,6924,2311732,0,0,0,0,0,0,62,0.0273067910425304,0.70622977032231
"2023-04-11",0.0170712812405097,1254695592,112917410.6,0.587292888295509,4.40751228455231,-0.00686942393565381,-0.0166272563037987,30405110.88,37692738.55,22162951.07,32067851.51,2279691.885,67743.50061,521892541,1254695592,47035.96998918,11995448.24,3950,2446,8491,10241,44,13,0,6589,12508,304,45,1278,32194,3985,7485,2317990,0,0,0,0,0,0,68,-0.0107889537196346,0.806656986190249
"2023-04-12",0.016045395398327,1254029815,124791782.1,0.598892772142752,4.07016620689344,-0.0744641607233324,-0.0153341422759264,32254918.18,49937684.97,23134278.12,47198514.18,3108541.567,6590.17264,520518437.6,1254029815,46826.03676461,12073844.73,4106,3526,9372,11765,20,13,0,6720,15498,284,21,1331,36775,4472,8449,2325253,0,0,0,0,0,0,65,0.0140395954736503,0.645903353336806
"2023-04-13",0.021593463945415,1260795671,105133404.5,0.578131556280982,3.97210892848946,-0.104664963472002,-0.116041444344596,44962081.52,78580521.76,27434444.31,102986721.8,7164301.485,60429.31224,519165914.3,1260795671,49625.68936367,22082379.16,4214,2228,10573,12820,98,21,0,7022,14665,322,124,1408,36617,4573,8503,2331259,0,0,0,0,0,0,61,0.0486415749837183,0.572178454825266
"2023-04-14",0.0234613919361761,1304274457,120500930.2,0.654201877815345,3.60854308365486,0.114852739799978,0.162435608387999,47368913.84,82566514.65,24275275.43,60278533.53,6562091.412,631621.3493,536877883,1304274457,52794.34493857,18489735.02,4126,2126,8493,11648,104,23,0,7621,13972,445,154,1723,37889,4969,9005,2336568,0,0,0,0,0,0,68,0.042743898163276,0.573706108835975
"2023-04-15",0.0228968031560569,1320753034,102372058.6,0.715193693189847,3.45782210492998,0.0800811217810759,0.0765892632678667,50688429.75,64839115.04,9220980.055,47677307.72,15836365.19,376.4457097,556829715.5,1320753034,59696.1358337,6722916.336,3497,1570,7389,9099,9,9,0,6638,11503,224,10,868,28018,2998,5777,2341935,0,0,0,0,0,0,68,-0.00448149808526654,0.781756964430032
"2023-04-16",0.0223719844446852,1324471840,102414719,0.661485492723216,3.73595596383011,-0.14399644754711,-0.174242999383637,33252451.28,49317862.33,12562094.53,51515420.58,319200.3497,5375.568756,558781506.9,1324471840,52206.98119049,10920234.19,2797,1577,9717,11395,27,9,0,5737,14249,162,27,880,31065,3353,6657,2349631,0,0,0,0,0,0,68,0.0136348041408834,0.674247619604805
"2023-04-17",0.0264277222555489,1305391370,112930859,0.664735284625639,3.33760299177581,-0.0163304364814502,0.0542606876151508,27024622.67,47108409.23,15988356.27,48635643.92,1287906.313,1282.269172,554066335.9,1305391370,53407.30708759,13812697.03,2866,1596,7470,9149,13,6,0,5435,11960,253,13,1125,29372,3980,6606,2354951,0,0,0,0,0,0,69,-0.0212452823031279,0.573668759181746
"2023-04-18",0.0244902836738579,1300395236,103963667.4,0.644424886957411,3.38251424015642,-0.174552005989569,-0.150927129839521,31555511.28,49860432.35,14325922.61,62543030.71,1856822.848,4854.469056,546016178.9,1300395236,51244.57538926,14281955.56,2962,1396,6674,8240,10,5,0,6143,11015,488,10,1392,30062,4274,6740,2359733,0,0,0,0,0,0,58,0.013690712825106,0.632876808177136
"2023-04-19",0.0445323161743733,1246882996,109943862.6,0.609439064626901,3.99112382858122,0.0822447424949053,0.0873454865730201,24210031.59,39774358.18,13624468.89,44277194.71,1937548.974,539322.2413,530635817,1246882996,52812.93350304,12233598.91,2044,1440,5132,6146,258,22,0,4579,8233,562,264,1196,24692,3655,6203,2362099,0,0,0,0,0,0,63,-0.0829180645855425,0.608684406180404
"2023-04-20",0.0395461753880831,1236878340,91480756.08,0.594632406331702,3.65988369293065,0.0382707805453201,0.0277178860981863,27566222.17,40620427.55,12236486.6,42336554.47,2239390.049,256719.4839,529713001.7,1236878340,51973.02679995,11709090.73,1856,1415,4651,5921,54,12,0,4146,7750,377,59,1365,22832,3271,5864,2364261,0,0,0,0,0,0,52,0.0034805600933776,0.678629542637594
"2023-04-21",0.0361372177727063,1199617754,83982700.33,0.573377501748266,3.20523170729687,0.0391656404237489,0.0903787977000689,19521480.21,31034209.77,12483379.41,36985449.04,2132678.595,112191.5234,518391904.9,1199617754,52241.62870452,11973960.79,1892,1438,5036,6428,130,23,0,4028,8071,440,133,1321,24565,3733,6839,2366283,0,0,0,0,0,0,50,-0.0490061218466851,0.629031006578777
"2023-04-22",0.0377982223898334,1218484326,77891239.01,0.511801718502149,2.3313191904918,-0.142316115866862,-0.120428631625564,23075184.89,50950791.17,13285595.01,43249743.78,710387.9406,836.6679214,522214837.4,1218484326,49357.38570948,8687178.759,2195,1291,5373,6506,6,5,0,4199,7704,215,6,866,21190,3069,5131,2369746,0,0,0,0,0,0,53,0.0129655714505636,0.452891591280858
"2023-04-23",0.0359268711360751,1218142879,75686702.56,0.347963836985451,1.68010188967941,-0.143454638817486,-0.0677241418921584,20977824.24,42563689.29,8134561.091,35018754.29,1023829.386,45001.11054,517987231,1218142879,48740.64873672,9877567.888,2253,1118,4909,5992,17,9,0,4508,7971,244,17,801,21175,2856,4778,2373155,0,0,0,0,0,0,56,-0.00637047122306455,0.492857282578852
"2023-04-24",0.0360073955416651,1218583874,89736559.35,0.327755092055027,1.53251581398579,0.128685617551723,0.0598818038921619,17117942.35,37488931.34,7724126.787,30658136.68,2082881.366,62733.63945,521886781.8,1218583874,47622.38018014,8831690.518,2451,1185,5207,6945,49,13,0,4409,8706,184,51,825,23344,3076,6093,2376832,0,0,0,0,0,0,53,-0.0108912422095662,0.456613238578382
"2023-04-25",0.0359077645289484,1231755885,125776315.6,0.325615073936356,1.56557603781565,-0.0832227320264094,-0.133754208386009,19883782.59,38387997.43,9439791.143,34857751.86,1681168.295,21515.00771,527282128.8,1231755885,48089.56491302,10694832.46,2289,1527,5616,6805,32,14,0,4508,8475,254,32,1081,23785,3705,5730,2380160,0,0,0,0,0,0,53,0.0129835176509419,0.517968738178068
"2023-04-26",0.0212771240975206,1246623268,122644254.2,0.330639519749397,1.56643393743799,-0.00448443860329311,0.0290638759408026,43775167.56,88928121.45,12125482.85,76172875.06,1976385.49,63437.88795,538670402.2,1246623268,49276.88758372,15689642.27,3402,1510,6667,7872,43,16,0,7408,10989,325,45,1219,30783,3919,6878,2385038,0,0,0,0,1,0,56,5.35905680729698e-05,0.492253370994828
"2023-04-27",0.0236871458600605,1277882593,138348888.8,0.327583730232012,1.53723412655904,0.0227999937544673,0.0391023907726672,26551109.28,55998144.41,13082471.71,38863589.49,1099774.292,6313.91833,545284453.9,1277882593,49701.14339339,12391883.93,3985,1204,7048,8113,28,12,0,7741,11081,168,30,965,29901,3711,6205,2391363,0,0,0,0,1,0,59,0.0226561138911423,0.474142662399695
"2023-04-28",0.0130762029399846,1285095538,78775794.51,0.44034474845794,6.62120906687135,0.107116422226689,0.177878232628167,20227078.5,45964387.87,14424476.69,39157846.3,28786201.96,24052.3229,542472099.2,1285095538,83429.41332449,14211318.5,2759,1098,5617,6822,8,7,0,5126,8325,293,10,793,23444,3435,5462,2395502,0,0,0,0,0,0,64,-0.00930018940329624,0.44005978187304
"2023-04-29",0.012640638554872,1286012375,69261933.11,0.465969492420598,4.67301687241722,0.0441998937245348,-0.0121698773521417,9995917.138,18003782.05,6145674.407,19404818.12,454461.1301,558.8293791,544385211.8,1286012375,46917.2514129,5177975.245,2483,914,5181,6280,6,3,0,4520,7073,497,6,641,20006,2709,4560,2399448,0,0,0,0,0,0,64,0.00877092389093014,0.555212072121257
"2023-04-30",0.0152032436789649,1283029582,68750779.68,0.395713744233188,2.30547659095055,0.0340432572204094,-0.0534438556938251,10729129.61,21735332.78,3577385.191,19023597.13,1082500.364,2668.781791,544104144.7,1283029582,47445.28046201,10413988.32,2552,1016,5162,6114,15,9,0,4539,7318,1186,15,680,20509,2560,4211,2403384,0,0,0,0,0,0,60,-0.020611424774267,0.493626194666434
"2023-05-01",0.0167819350534364,1254690329,74379049.09,0.253035284410478,1.78424024828413,0.0315456494960424,-0.0122573160045596,14628400.52,26455222.26,10612272.44,29129924.11,1795491.387,25389.11578,534858961.3,1254690329,48045.37574231,14064458,1761,1189,5335,6488,60,19,0,3358,7422,212,61,896,18331,2259,4123,2405425,0,0,0,0,0,0,63,-0.0206136019956613,0.55294944704048
"2023-05-02",0.0181199135370927,1264652634,112503265.4,0.249748945815098,2.15700165384328,-0.0782355228022529,0.0363581238521162,17371615.23,25827545.19,11588855.47,25848267.42,943892.7388,3625.00525,539704840.8,1264652634,46578.09638591,10258439.98,1648,1081,3732,4994,32,10,0,3248,6646,192,33,783,18587,2916,4769,2407253,0,0,0,0,0,0,55,0.0210736648076981,0.672600322725444
"2023-05-03",0.0193837110256067,1285836333,75118521.51,0.432629236606295,3.4884371796038,0.104890620217868,0.11169718339471,24912411.13,42829029,20035045.92,41691731.23,1641258.569,3718.687181,544196508.5,1285836333,48445.07638537,17421529.29,1160,1034,3318,4508,9,5,0,2763,6499,201,9,987,18017,2956,4602,2408519,0,0,0,0,0,0,64,0.0185461325576473,0.581671163499878
"2023-05-04",0.0181444886635104,1291685198,128433918.4,0.587218168783673,3.76502799522285,-0.484889671703252,-0.111257590251531,42322088.31,74369620.27,17870064.58,57389370.68,770089.1782,8530.668821,557097981.4,1291685198,48151.73535839,11607990.51,1637,1094,3932,5059,5,4,0,3700,7151,160,5,1028,18781,2345,4392,2410291,0,0,0,0,0,0,64,-0.0146387933278778,0.569077644290088
"2023-05-05",0.0292841685462553,1334182804,78356255.75,0.586056031930244,4.26425451308449,0.47137597137,0.048060742101461,31641820.96,46257614.74,16659037.77,33679942.65,2149362.529,10871.36405,573297699.5,1334182804,50712.47518696,9727482.157,1216,1062,3476,4460,28,8,0,3109,6341,262,28,1146,18242,2839,4517,2411447,0,0,0,0,0,0,61,0.0600998840557194,0.684034858646497
"2023-05-06",0.0363771559938777,1316541092,54250754.6,0.588410253925784,4.10985513492908,0.0993884878862005,0.0455029452345066,18611748.07,42727930.91,13263081.75,34541376.8,1374989.251,10001.21714,561639336.3,1316541092,50153.95797523,8588496.877,1029,1080,3085,4589,32,11,0,2852,6816,247,32,1082,17837,2473,4335,2412667,0,0,0,0,0,0,60,-0.0498070707031761,0.435587393857261
"2023-05-07",0.0358304856888156,1294911961,59834815.14,0.662102436519332,3.63391752100006,-0.156169649531376,-0.14552423453855,16404337,21197176.41,11498961.67,31780409.81,340891.5642,1469.474723,559660952.9,1294911961,47843.51221492,6888686.044,902,770,2918,4411,11,7,0,1976,5970,136,11,848,14940,2298,3701,2413727,0,0,0,0,0,0,64,-0.0135318338068195,0.773892554494243
"2023-05-08",0.0351811542827671,1255487843,89146505.65,0.659975750493377,4.63134441007913,0.182816658584751,0.11933985069544,21542240.07,33056309.39,24454020.54,49326421.91,1500148.651,248628.3664,533882066,1255487843,48347.12139666,12368647.9,1136,1376,3871,5549,149,25,0,2476,7019,341,149,1223,18780,2814,4758,2414558,0,0,0,0,0,0,60,-0.0126451542003929,0.651683157240682
"2023-05-09",0.0340881705090783,1255069777,61700153.88,0.699330168972733,3.90676693708702,-0.1505303771598,-0.208044368839338,34243831.88,40837698.48,21139410.36,38434082.63,425741.5768,21740.08697,539020143.1,1255069777,43823.0473862,7034956.419,1350,1585,4246,5208,36,17,0,2728,6292,215,39,1095,17396,2583,4444,2415919,0,0,0,0,0,0,51,-0.000498099651883521,0.838534813531931
"2023-05-10",0.0328981485817432,1254528917,82492134.32,0.624895038330383,3.23080249162164,0.0754735898503138,0.112206172647004,30828904.44,36229226.85,18380990.25,36345832.44,668161.5652,78463.60485,539295647.7,1254528917,45345.73797212,11582596.87,1341,1337,3816,4789,60,21,0,3849,8235,220,60,2214,22905,2722,5605,2417216,0,0,0,0,0,0,52,-0.00305900202741238,0.850940169594041
"2023-05-11",0.0336751735685039,1222006278,85672690.71,0.764377883615676,2.66672238315924,-0.0659004644149364,-0.0341205778341405,27295266.28,42556315.74,24668770.03,48909301.01,1478285.893,53823.08994,523561634.6,1222006278,47067.67308765,14256520.44,1237,1361,3698,4992,84,20,0,2783,6639,251,85,1510,19426,3168,4990,2418324,0,0,0,0,0,0,52,-0.0254219976630869,0.641391666674386
"2023-05-12",0.0189627092992202,1231775063,92197740.73,0.753445065206348,2.82995488460113,0.170842851301799,0.217396948567554,25750016.28,41343252.89,21104985.68,41207651.23,1657113.725,168936.6114,522027776.3,1231775063,44079.14210621,14501891.12,1432,1397,4119,5411,68,24,0,3073,7304,268,73,1249,19315,2867,4481,2419902,0,0,0,0,0,0,49,0.00699610296038777,0.622834791169234
"2023-05-13",0.0105074366409146,1229710874,59766120.24,0.723976088348926,2.98350695228295,0.0440669723581297,0.00394691580200677,14192692.27,15741210.72,9516786.516,15084739.49,570947.5982,1412.286406,522180568.1,1229710874,44578.91229756,7026410.455,1360,1023,3433,4388,6,5,0,2221,5188,108,6,666,14132,2279,3664,2421582,0,0,0,0,0,0,48,-0.00686238556076901,0.901626470952928
"2023-05-14",0.010802379683905,1237295240,90936138.25,0.69560961919785,2.99438437159333,-0.0871985822232733,-0.108124270340384,14698435.46,22242987.2,7617320.168,16246460.35,861384.4031,13606.63274,526497611,1237295240,44160.0340721,7890224.726,1015,4187,6637,7902,9,6,0,1908,8712,77,10,572,17345,2507,3559,2424502,0,0,0,0,0,0,48,0.00245387972262278,0.660812116998386
"2023-05-15",0.0116551416981694,1257450649,80307787.15,0.546728987022262,4.06970797414067,0.0286439462977585,0.0212357730342328,18973141.47,32797208.32,9668219.366,20646470.9,933902.7251,10118.92967,534177071.4,1257450649,44436.40111598,7590595.215,1162,3811,6197,7672,13,8,0,2343,8436,143,14,760,17407,1993,3718,2427358,0,0,0,0,0,0,50,0.00981628081047958,0.578498672352855
"2023-05-16",0.0118790359052948,1258407360,56962213.77,0.523214692020845,4.21988703685498,-0.0179389547953894,-0.00923111071681439,13170938.32,24995399.82,8502294.412,21268919.7,363233.686,4645.64303,534642991.4,1258407360,43285.278466542,7547096.257,1448,2232,5186,6604,9,4,0,3153,7619,92,9,1116,19869,2713,5167,2430151,0,0,0,0,0,0,54,0.0037735997475643,0.526934492540556
