"Date","volETH","totalValueLockedUSD","bridgeVolume","weightedAverageEthAPY","weightedAverageStablecoinAPY","weightedAverageGasPrice","weightedAverageTxFee","dailyBorrowUSD","dailyDepositUSD","dailyRepayUSD","dailyWithdrawUSD","dailyFlashloanUSD","dailyLiquidateUSD","totalBorrowBalanceUSD","totalDepositBalanceUSD","dailyTotalRevenueUSD","dailyTransferUSD","dailyActiveBorrowers","dailyActiveDepositors","dailyActiveUsers","dailyActiveTxSigners","dailyActiveLiquidatees","dailyActiveLiquidators","dailyActivePositions","dailyBorrowCount","dailyDepositCount","dailyFlashloanCount","dailyLiquidateCount","dailyRepayCount","dailyTransactionCount","dailyTransferCount","dailyWithdrawCount","openPositionCount","bridgeHack","lendingHack","tokenization","marketCollapse","bridgeIntegrations","mainnet","FGI","ETHreturn","CER"
"2023-05-03",0.0193837110256067,948300105.1,21619158.4,0.78429,3.61948190892258,0.0162044330497033,0.0345897316951952,6617941.412,17237912.13,1323486.084,15287660.23,283904.3659,5587.892803,380754072.9,948300105.1,32543.009767432,6540058.577,813,250,1753,1858,14,10,0,1817,2684,42,14,269,7304,981,1497,271935,0,0,0,0,0,0,64,0.0185461325576473,0.3839178064078
"2023-05-04",0.0181444886635104,948269479.4,26206900.43,1.08442,3.92915714132301,-0.0171931863212549,-0.00586878303475263,20719224.03,30247198.95,6758033.117,23591397.06,115498.6527,5120.845838,384537739.9,948269479.4,31711.141629154,5543262.122,1301,322,2282,2393,3,2,0,2488,3173,35,3,366,8886,959,1862,273487,0,0,0,0,0,0,64,-0.0146387933278778,0.684996454192331
"2023-05-05",0.0292841685462553,979960346.5,23752786.33,1.10958,4.44735984387131,0.0170408090729319,0.0503649332736615,18439801.88,29878488.11,3227026.28,21721167.27,194958.8895,2557.442592,401984513.4,979960346.5,33253.4695863077,26570763.29,816,231,1935,2003,18,6,0,1904,2670,59,18,282,8036,1274,1829,274507,0,0,0,0,0,0,61,0.0600998840557194,0.617159804475796
"2023-05-06",0.0363771559938777,953429143.8,27343007.79,1.17135,4.25900073607671,-0.0570091772943359,-0.0334160953789103,7990636.375,18112706.69,1704258.956,20718379.12,752215.1298,20280.12048,391436651.7,953429143.8,33945.188003999,4791100.556,698,270,1552,1674,15,8,0,1724,2652,66,15,303,6858,753,1345,275359,0,0,0,0,0,0,60,-0.0498070707031761,0.441161915320564
"2023-05-07",0.0358304856888156,950064346.4,15432251.42,1.35921,3.81578696602386,-0.0139861890060542,-0.0705229621044634,4466707.722,11411732.25,721129.059,10881819.8,337104.6226,5045.435729,390820393.3,950064346.4,33201.06099728,3370713.953,656,180,1621,1726,11,7,0,1250,2113,35,11,179,5496,731,1177,276264,0,0,0,0,0,0,64,-0.0135318338068195,0.39141364554886
"2023-05-08",0.0351811542827671,913810024.3,26979220.62,1.32834,5.01371198705123,0.0288246536050964,-0.00412523770286278,7774671.842,17681963.32,4643881.781,29357994.02,3266407.352,107339.9079,371466340.6,913810024.3,33855.1306630546,6131375.655,785,355,2064,2215,100,25,0,1500,2632,215,107,586,8176,999,2139,276864,0,0,0,0,0,0,60,-0.0126451542003929,0.439695055424422
"2023-05-09",0.0340881705090783,913241233.3,23701801.2,1.40083,4.21108665761896,-0.000618668184948103,0.0159209543041892,8204335.994,13901798.35,1060425.1,12704005.15,128872.3553,2303.164342,371350200.4,913241233.3,30093.382713188,21086101.98,977,311,2158,2252,9,4,0,1733,2507,61,12,326,8118,1341,2138,277881,0,0,0,0,0,0,51,-0.000498099651883521,0.590163645554534
"2023-05-10",0.0328981485817432,912880788.4,33777051.64,1.14811,3.41742072821328,-0.0146788037061142,-0.0212144080900206,12104327.11,18926902,1457056.136,20571809.12,865567.6566,51192.70095,372377590,912880788.4,31116.3848092,6645236.011,874,212,1952,2086,34,12,0,1642,2483,150,35,217,7446,1157,1762,278788,0,0,0,0,0,0,52,-0.00305900202741238,0.639530289214791
"2023-05-11",0.0336751735685039,897187134.8,25865599.64,2.13275,2.73430532059483,-0.0636440464966803,-0.157200653769449,9984014.524,19996164.73,6228352.463,20360577.85,972509.1866,6990.238529,363479881.3,897187134.8,31236.997852848,2485411.222,794,265,1801,1902,51,11,0,1640,2398,110,52,376,7251,949,1726,279645,0,0,0,0,0,0,52,-0.0254219976630869,0.499296473039208
"2023-05-12",0.0189627092992202,893598560.3,31044842.98,2.08492,2.9401585783673,0.0910246513895839,0.207053784141723,15590719.3,23103328.86,8756590.987,29281027.33,1014543.431,80938.1243,363702487.3,893598560.3,30327.324741361,5346273.101,995,344,2354,2450,40,18,0,2101,3225,152,47,467,8736,958,1786,281102,0,0,0,0,0,0,49,0.00699610296038777,0.674825666659363
"2023-05-13",0.0105074366409146,894641470.9,29227434,2.01492,3.04387301779629,-0.0374099118075221,-0.0136342816168662,8759278.515,13779282.38,4408538.52,10168544.66,408803.1082,1389.2056,364117435.7,894641470.9,32989.5626527529,1973175.739,1042,207,2067,2143,4,3,0,1710,2354,66,4,237,6841,885,1585,282459,0,0,0,0,0,0,48,-0.00686238556076901,0.635684665822198
"2023-05-14",0.010802379683905,896940093.9,27897626.38,1.88299,3.05706764510107,-0.000469592364703404,-0.0421356538236587,9721099.454,17802224.77,6176270.814,16785067.21,279702.5893,8195.188334,364929145.4,896940093.9,30756.45414514,2783870.195,875,263,2124,2246,7,4,0,1552,2630,61,8,249,6918,901,1517,283626,0,0,0,0,0,0,48,0.00245387972262278,0.546060932248301
"2023-05-15",0.0116551416981694,905949726.7,31233992.43,0.98587,4.30257312612771,0.0253043105070552,0.0274183176080594,7734315.706,12747639.36,2574468.195,9266934.672,377278.0316,8509.322095,369151115.7,905949726.7,31728.3109426,3426717.331,973,283,1940,2047,9,5,0,1696,2370,60,10,337,6892,851,1568,284781,0,0,0,0,0,0,50,0.00981628081047958,0.606725330673302
"2023-05-16",0.0118790359052948,901176123.6,25732612.64,0.92004,4.46874022188693,0.0244113059826414,-0.0326921456318685,5827848.805,10459096.82,3683678.965,12312077.97,355201.8576,566.7029718,367398740.9,901176123.6,33448.081358,4911724.843,1077,252,2370,2532,9,5,0,2053,3092,72,9,272,8509,1179,1832,286277,0,0,0,0,0,0,54,0.0037735997475643,0.55720382986186
"2023-05-17",0.0118657326297274,906586139.7,29446578.88,1.56953,3.36446320531995,-0.0238267880100487,0.00301611120310221,12988202.79,19163782.93,4321699.637,19301380.37,753765.5893,6199.901759,373105462.3,906586139.7,30395.3032352,5935957.832,1054,280,2278,2403,7,6,0,2085,2964,59,7,400,8790,1243,2032,287515,0,0,0,0,0,0,50,-0.00123432762653497,0.677747333991536
"2023-05-18",0.00756685413991194,897794620.5,30098261.56,1.40664,3.22756505694121,0.0244723004853766,0.0286370009319088,7064024.149,11560424.19,831866.1536,9313500.37,488587.0714,525.4973962,371896717.5,897794620.5,31071.3061790515,3806070.593,1205,311,2486,2576,31,9,0,2378,3330,53,37,334,10296,1741,2423,289063,0,0,0,0,0,0,51,-0.0114500853456541,0.611052331030424
"2023-05-19",0.00746743491447388,901098369,28505031.83,1.57215,2.80697028385805,-0.00560523660077564,0.0237143563872045,5206002.928,9098758.447,1022821.532,5990786.949,71796.54403,14747.36099,374598404.3,901098369,30400.66901616,1503529.796,958,213,2232,2321,11,6,0,1757,2479,45,11,203,7718,1319,1904,290390,0,0,0,0,0,0,48,0.00627127876271149,0.572166297009072
"2023-05-20",0.00680998485241994,900702298.7,28133845.9,1.81539,2.80559063140765,-0.0849147507038755,0.0103622652155121,3776934.513,6287898.015,1908909.699,9339314.077,74779.83139,6941.423863,372955178.2,900702298.7,30881.551856589,2015168.712,944,237,2037,2109,6,4,0,1747,2305,34,6,301,7215,1095,1727,291629,0,0,0,0,0,0,48,0.0040528689837318,0.600667266547579
"2023-05-21",0.00779143844344371,891613159.6,22969109.39,1.79941,3.27126212859131,0.00530546484062811,-0.0202739505847628,2802678.597,7838312.498,616493.6773,9494880.615,489023.5173,14402.77709,369967386,891613159.6,30000.43164561,3435976.071,838,234,1989,2072,17,8,0,1733,2260,71,17,223,7201,1222,1675,292743,0,0,0,0,0,0,52,-0.00816101335443697,0.357561477386252
"2023-05-22",0.00724973403313333,892899215.1,28169432.83,1.78821,3.22255171364221,-0.0103202423624021,-0.0103314361420359,6009541.375,12617522.15,1707621.641,16798956.05,504568.7017,9410.372643,369094410.7,892899215.1,30790.120801285,2670930.136,901,225,1987,2088,14,11,0,1726,2583,79,14,271,7415,1018,1724,293819,0,0,0,0,0,0,49,0.0067917038168046,0.47628538341817
"2023-05-23",0.0105415092590832,894148519.7,33154858.12,1.04688,5.32069333278855,-0.0174318372061418,0.105025340737878,8533341.63,13240655.01,687552.3903,19751049.6,345379.7807,28309.16098,365506382.4,894148519.7,29491.3403291764,1751513.164,893,277,1973,2055,11,6,0,1872,2695,45,11,255,7246,831,1537,294823,0,0,0,0,0,0,50,0.0200972642424286,0.644480323938294
"2023-05-24",0.0161347649712101,871358732,50201452.01,1.17945,3.52576279136442,0.0587075693649042,0.0160342450610249,8013377.096,17599841.23,4506339.978,21270765.41,1129992.916,4269.408776,357803520.5,871358732,29086.0261733643,5561969.502,1056,341,2310,2443,15,7,0,2106,3078,130,17,363,8931,1254,1983,296110,0,0,0,0,0,0,50,-0.0296519525067165,0.455309624176649
"2023-05-25",0.0156041193628467,873459362.6,51953665.89,1.94931,2.8542667808653,-0.038150761643712,-0.100395546990545,8542402.507,12513906.72,1087202.443,11203461.41,236541.5632,128583.7488,358711875.1,873459362.6,28521.5488279731,3818879.616,935,251,2125,2277,276,10,0,1889,2864,437,371,243,8534,1058,1672,297336,0,0,0,0,0,0,51,0.00320612655378838,0.682632745963125
"2023-05-26",0.016126344318397,885369100.9,48903608.92,1.9491,2.88070115135284,0.0139845391868821,0.00637992219690489,15269900.57,29116336.37,7691070.014,23999376.74,153194.0509,671.8265341,362032620.2,885369100.9,29501.035085,3293875.454,843,222,1822,1924,5,4,0,1867,2549,42,5,219,7004,811,1511,298273,0,0,0,0,0,0,49,0.0121702676500979,0.524444434765266
"2023-05-27",0.0160784723718108,886930073.7,43190569.98,2.09256,2.76649151130004,-0.00959883965416713,0.0159194791739603,10066288.66,16318115.65,7079852.71,18296040.97,37756.31604,1227.82048,362203173.1,886930073.7,29614.168562622,1322994.802,963,223,1718,1807,4,3,0,1899,2358,32,5,160,6305,698,1153,299631,0,0,0,0,0,0,48,0.001153727460105,0.616878129552906
"2023-05-28",0.0216287555252399,911896779.8,47805888.58,1.33839,4.97765324211449,-0.173218428324742,-0.253426200587038,3613120.818,7743936.542,784347.7242,6107803.869,576106.3101,13512.56017,369024245.9,911896779.8,30396.0796976392,1904343.429,894,246,1827,1981,17,8,0,1970,2555,86,22,306,7461,887,1635,300711,0,0,0,0,0,0,50,0.0419722090424415,0.46657417689361
"2023-05-29",0.0224977203297469,901856720.5,48944766.58,1.32679,3.7576221522918,0.145446884301676,0.161198264106105,9470610.974,15099507.43,1163924.713,15822293.16,376848.2931,2226.972092,365882548,901856720.5,31694.30173106,8547261.5,889,255,2014,2154,10,6,0,1873,2884,63,10,257,7443,836,1520,301795,0,0,0,0,0,0,52,-0.00828216554381544,0.627213239763279
"2023-05-30",0.0215995250336737,910702756,46054427.82,1.29516,3.05200041886272,-0.118442788438974,-0.133034487180726,15677889.01,45303995.89,542984.3095,37111599.38,306250.4674,487.219552,374372403.9,910702756,36273.50833848,8842187.149,969,284,1793,1930,4,4,0,1817,2431,48,4,236,7029,911,1582,302992,0,0,0,0,0,0,51,0.00420753547017138,0.346059739367507
"2023-05-31",0.0181732923798345,894094928.4,46524536.49,1.30679,3.46052713595893,-0.0942901498029539,-0.183104385253875,5710390.253,16657299.68,7756017.185,21047457.97,879264.1959,2290.102022,364780560.6,894094928.4,33741.517067502,1512082.661,1085,290,2077,2186,7,6,0,1922,2678,64,7,255,7387,918,1543,304528,0,0,0,0,0,0,51,-0.0142866385961469,0.342816084401502
"2023-06-01",0.0187448153710252,892186213.6,46488579.22,1.09675,2.97070966569518,0.285868089768299,0.353125884259886,17336801.31,51047824.67,10715533.33,45673655.08,142325.9093,1900.351549,364929273.9,892186213.6,32709.11141507,8821410.726,1071,361,1880,2002,7,5,0,2024,2760,47,9,201,7272,772,1459,306107,0,0,0,0,0,0,52,-0.0063500775568972,0.339618806914383
"2023-06-02",0.020061335692745,922052059.3,35386459.35,1.06485,3.55768703349637,0.0281229518857203,0.0209184931305257,24593547.83,49195831.08,10197309.59,30852421.35,176474.9402,47.98264492,376892520.6,922052059.3,34208.96824203,1699085.918,1093,197,2119,2222,9,1,0,2288,2924,53,12,344,7957,762,1574,307537,0,0,0,0,0,0,50,0.0240561154965135,0.499911217883627
"2023-06-03",0.0207145458230061,916740344.2,32939344.08,1.11158,3.01633280186989,-0.112963236811456,-0.156190793821343,16133520.7,19341195.53,9771039.839,23504407.73,106124.6717,13948.18761,379356841.2,916740344.2,33388.22437041,1266522.544,945,178,1850,1953,5,4,0,1751,2483,32,5,150,6715,913,1381,308843,0,0,0,0,0,0,53,-0.00792286628652672,0.834153228789575
"2023-06-04",0.0126494334616416,928225980.9,31916389.9,1.09794,2.93306896250505,-0.0483666610414787,0.0303079070792814,18866739.63,24964400.79,15133124.35,15628784.26,148431.2729,595.523151,381364700.3,928225980.9,34575.930685184,1923435.331,1041,194,2144,2275,1,1,0,1998,2739,39,1,229,7918,1120,1792,310124,0,0,0,0,0,0,52,-0.00106290447304857,0.755745743256832
"2023-06-05",0.0201826990127253,877905541.3,36667125.21,1.83001,3.08129924597633,0.00899089214993775,0.0462740951820683,17854916.98,38331991.41,12835106.07,58009790.96,1784684.426,1562947.611,353231776.6,877905541.3,36245.5285800272,13237754.71,877,323,1957,2184,68,19,0,1635,2679,170,93,289,8047,1086,2095,311083,0,0,0,0,0,0,53,-0.0426083838420332,0.465796748961548
"2023-06-06",0.026620244324975,915520103.8,33429230.22,1.83611,3.71255539073687,-0.000449262427681068,-0.0319554913671944,29905103.25,63803196.38,9318005.777,51022430.76,1544976.568,679.790232,371267394.2,915520103.8,30999.0698758,10500773.89,1050,344,1948,2118,12,5,0,2000,3000,105,13,295,8268,1051,1804,312260,0,0,0,0,0,0,44,0.0394977966022907,0.468708543564036
"2023-06-07",0.0282018691766454,890554893.7,31644047.17,0.98896,3.12190413827178,0.020430997660242,0.101785502724825,31408001.41,86457748.08,31734163.28,93826626.86,585354.9573,1449.017261,358674603.3,890554893.7,30229.34591666,3268541.708,952,298,2020,2176,8,5,0,1672,2905,47,11,296,7477,836,1710,313560,0,0,0,0,1,0,53,-0.028024555713956,0.363275728404792
"2023-06-08",0.0284232841912927,893651407.4,30257217.03,1.10556,4.48954030951903,0.023445347950844,0.0431056244385181,26754834.85,31506280.23,15268369.69,30907082.01,190997.0908,649.3487572,365941244.6,893651407.4,31506.48051223,3256483.085,952,269,1962,2127,4,2,0,2076,3039,41,5,208,8002,947,1686,314995,0,0,0,0,0,0,50,0.00738492336015461,0.849190531369815
"2023-06-09",0.0261614739769907,886370702.5,28264002.3,1.16258,3.07340576115709,-0.0812229345881789,-0.103184498124491,6546587.976,13248943.61,3476970.878,16643769.64,189520.8493,498.2755341,363794373.7,886370702.5,29999.402724612,3584731.438,939,378,2317,2459,10,6,0,1600,2903,47,12,230,7251,913,1546,316446,0,0,0,0,0,0,50,-0.00285940038941046,0.494121506491943
"2023-06-10",0.0311523142270994,834309226.7,22914348.39,2.01766,3.58397442777998,0.0716140286403245,0.112377363337919,8231382.94,21376997.91,6626233.681,31990049.24,1750373.563,2361030.652,336406059.4,834309226.7,37683.30399209,6606736.287,1203,1487,5871,6051,474,49,0,2592,6935,540,690,1126,16896,1635,3388,319555,0,0,0,0,0,0,49,-0.049481553465438,0.385057947549755
"2023-06-11",0.031253677951067,832574069.7,23629684.32,2.11855,2.82928593822227,-0.0244452563512957,-0.0936754146545808,3952073.273,11718850.87,1499657.863,13266241.27,115700.2258,4825.57407,337049514.1,832574069.7,26358.5270074809,4014945.792,1048,833,4704,4853,15,6,0,2007,5630,56,15,299,11011,993,2011,322805,0,0,0,0,0,0,47,0.000707689878751694,0.337240683138756
"2023-06-12",0.0279230343461665,823451675.7,31721758.68,2.04928,2.78115161048059,-0.00642027866689731,-0.0446116897287375,6272203.24,14669797.53,2987237.69,21272794.21,742814.0857,222.0496801,332510292,823451675.7,27168.147925381,4220418.113,1294,634,5515,5742,12,4,0,2299,6495,109,12,394,12742,1116,2317,326666,0,0,0,0,0,0,47,-0.0058362584840701,0.427558950774422
"2023-06-13",0.0200980528049901,825477474.6,26805019.58,1.66229,3.41420011756464,0.0500837041312089,0.0278611833568524,6543561.091,17541653.04,4069232.816,17557695.9,502760.2937,14255.65014,332542595.4,825477474.6,33683.48214419,3889261.377,1128,462,3978,4144,10,5,0,2179,5230,69,11,283,10991,1171,2048,329602,0,0,0,0,0,0,45,-0.00172304907370346,0.373029900664368
"2023-06-14",0.0249515729264928,797724597.9,33241785.29,1.11244,2.48050418415198,-0.0134601519467801,0.0359799377252712,5156330.719,15764035.4,3212976.74,24725683.92,1925213.548,108543.9361,319469483.6,797724597.9,29407.3143487042,9516110.567,1313,679,3416,3656,61,22,0,2264,4460,148,75,370,10977,1320,2340,332211,0,0,0,0,1,0,46,-0.0522982648376145,0.327094591464823
"2023-06-15",0.0252997174806955,817070054.9,32958274.57,1.07467,2.35763922897587,0.00661864749259779,-0.00733526197959336,17926305.18,41944340.48,3958896.203,25704494.9,484448.4298,49562.2681,327023308,817070054.9,28412.8265877,2402871.633,1000,415,3244,3498,93,11,0,1919,4158,97,115,447,10138,1057,2345,333918,0,0,0,0,0,0,41,0.00964467137607627,0.427383169573203
"2023-06-16",0.0303951535177049,837940755.6,32734446.17,1.05687,2.78752470505132,-0.0269293127722835,0.0167617286168073,11009915.42,20665446.18,4566022.981,13973948.75,464753.2301,16221.08807,335156573.3,837940755.6,29277.71320262,1750657.38,938,297,2324,2456,143,8,0,1781,3158,86,148,270,7862,803,1616,335567,0,0,0,0,0,0,47,0.0301126484238807,0.532769306024246
"2023-06-17",0.0250950877535571,833776532.5,36465991.59,1.07007,2.34170768569338,0.0373549662146182,0.038324873420422,26673486.98,48070365.27,7060225.61,56479767.06,483232.4481,313.4422551,334146625.2,833776532.5,30538.024548438,5679715.514,949,321,2650,2742,4,3,0,1787,3355,47,4,247,7844,761,1643,337505,0,0,0,0,0,0,47,0.00572887851529912,0.554884216714004
"2023-06-18",0.0250745484150875,835816330.8,24896128.11,1.05307,2.79916410285818,-0.0218957292204355,-0.0607639582613074,8854880.899,20720317.48,2609675.979,13434552.34,253853.0935,4734.260087,335654820.9,835816330.8,29963.61789929,3464151.951,980,366,2488,2580,14,6,0,1890,3309,51,15,292,8862,1203,2102,339282,0,0,0,0,0,0,49,-0.00394923920760526,0.427352568682746
"2023-06-19",0.0254012113548551,847606669.1,37190829.04,1.06057,2.54838329134116,0.050385608623367,-0.00853077412978963,11758836.14,26413873.42,5167958.733,19436178.33,208768.1755,575953.968,338312226.3,847606669.1,31097.08664749,2473647.113,1059,342,2746,2895,11,5,0,1709,3371,63,11,282,8385,977,1972,341122,0,0,0,0,0,0,47,0.00930013296534859,0.445176515879586
"2023-06-20",0.0279937912863929,869062458.6,38905519.74,1.10594,2.36551866287815,-0.065822921830875,-0.0739899961675706,23812161.64,41084607.71,16957824.39,45142013.44,741378.5365,3943.390455,339913550.7,869062458.6,31524.935878142,8469331.287,1177,372,2584,2740,13,9,0,2004,3461,136,32,546,9940,1368,2393,342931,0,0,0,0,0,0,49,0.030920627961736,0.579588390087125
"2023-06-21",0.0197156290678642,900896396,13895575.25,1.20385,2.50486520429824,0.013587555027091,0.0778065502976514,30466656.51,46441958,19432939.47,48422399.25,1613326.265,11527.10394,350250851.4,900896396,32665.57827369,4027514.639,1229,451,2674,2881,25,9,0,2348,3952,149,33,517,11321,1527,2795,344356,0,0,0,0,0,0,59,0.0533933866986374,0.656015762944362
"2023-06-22",0.0223886774596625,899283987.7,8512076.325,1.02453,3.76008752602682,0.00904843419456208,-0.0184412212607574,21309345.75,32911744.43,9915382.698,29625226.5,734538.3102,197988.0948,351317490.6,899283987.7,32568.12570781,3420991.113,1071,553,2722,2938,31,7,0,1865,3336,95,32,527,9367,1173,2339,345657,0,0,0,0,0,0,65,-0.00932974001937037,0.647469349287239
"2023-06-23",0.0216311910173894,905631585.8,3223201.025,1.03047,4.05075573902986,0.0115798399544892,0.0529507977815819,9064959.281,24175477.03,9151755.606,32533097.8,790310.311,1331.670556,350489365.3,905631585.8,32801.015266313,1872177.336,990,499,2629,2812,10,5,0,1746,3317,106,10,454,9485,1276,2576,347086,0,0,0,0,0,0,65,0.0104403106494546,0.374965063553908
"2023-06-24",0.0232061971322011,898886022.3,3270804.317,0.98003,4.45804525881418,0.0154819897808288,-0.0108677529753403,9365098.876,31924309.73,4044737.64,32628921.03,215262.7364,1845.338295,348276452,898886022.3,32042.899698666,1729686.461,770,264,2218,2304,4,3,0,1315,2726,44,4,293,7260,943,1935,348162,0,0,0,0,0,0,62,-0.00900995484481459,0.293353214375044
"2023-06-25",0.0221681025825435,909454992.9,1740559.211,0.98903,4.28732678135702,-0.0277190763594556,-0.0261937312686954,31587377.08,52082019.46,11737379.62,48461667.03,857519.2375,1771.080811,349979990.5,909454992.9,32322.8184194791,17830495.94,1218,419,2715,2883,9,3,0,2046,3515,83,9,570,10387,1482,2682,349830,0,0,0,0,0,0,64,0.0126134482726519,0.606492939550082
"2023-06-26",0.0259308074252432,901136881.9,4641347.921,0.90248,4.51000890362289,0.0186486330859481,0.0016310873021032,13380266.41,29345183.84,7866052.501,29183175.43,442255.8518,4341.799666,349329669.8,901136881.9,31696.063244878,2216140.692,1131,504,2553,2781,13,5,0,2033,3679,71,14,420,9539,1002,2320,351388,0,0,0,0,0,0,55,-0.0211833989557189,0.455961239941579
"2023-06-27",0.0244831543818077,915169023.4,17003067.52,0.97006,3.23372814465276,-0.0234283869812942,0.0302669820701515,16790740.54,37801219.71,5926006.573,31563446.85,189892.9179,246.1964387,355727766.9,915169023.4,32534.414257841,2518525.1,1096,370,2727,2848,5,4,0,1999,4041,42,5,335,9549,850,2277,353121,0,0,0,0,0,0,59,0.0162788274594927,0.444185152458405
"2023-06-28",0.0186575172871492,887923114.3,11125243.36,1.19185,4.1423910966014,-0.00300696877681447,-0.0514127645685844,6035144.337,22534828.49,3757741.042,28907230.8,343597.4633,12604.83635,345166410.2,887923114.3,31192.2763327873,5612809.967,1029,381,2392,2544,14,10,0,1711,3421,74,14,437,9222,1059,2506,354589,0,0,0,0,0,0,62,-0.0331224158385153,0.267814078979041
"2023-06-29",0.0196328289296553,896566048.2,14382428.69,1.32916,3.52295231032279,-0.00303216316635455,-0.0076559723012588,6288478.233,23343811.47,4039503.957,22348037.46,364653.2825,138.1116841,346792682.5,896566048.2,30691.89715641,2695800.399,1038,403,2096,2321,2,2,0,1832,3484,47,2,338,9131,1068,2361,356128,0,0,0,0,0,0,54,0.013027818386429,0.269385239042114
"2023-06-30",0.0258981747582942,919222934.5,30811313.43,1.43539,3.58945858649976,0.00587198140453032,0.0461754540132448,14360248.14,37474878.13,7649420.824,30685664.82,2071547.605,28136.661,357445693,919222934.5,34321.5989952,3366459.079,877,412,1968,2178,25,12,0,1531,3387,135,29,399,9321,1339,2501,357202,0,0,0,0,0,0,56,0.0432640403205964,0.383196660178171
"2023-07-01",0.0256170707685172,925032455.7,34955376.66,1.43862,3.08886932782894,-0.00831349354734863,0.0261637456132093,12920736.8,28337403.21,5784379.438,20322695.22,316258.7853,310.8437878,361983144.4,925032455.7,34053.27768763,2540208.492,924,372,2101,2262,10,3,0,1461,2812,52,10,268,7397,915,1879,358556,0,0,0,0,0,0,59,-0.00480519698260906,0.45596050930455
"2023-07-02",0.0253727520619733,930024386.8,34473137.47,1.49449,3.40265095521152,-0.00213256616402581,-0.0283342886621315,8405653.199,15112737.17,5751210.241,14707879.21,91226.49213,4138.100161,363548196,930024386.8,33667.97924592,2281464.748,735,348,1862,2042,21,6,0,1252,2250,41,21,368,6552,935,1685,359443,0,0,0,0,0,0,63,0.00675282854028402,0.556196611139767
"2023-07-03",0.0230629108493821,934553901.8,35195065.68,1.46089,3.48165603687634,0.00543874524011171,-0.00841289002342605,7902661.974,21639602.93,6350438.689,24972681.33,728761.3205,3582.111097,363883611.1,934553901.8,33243.404805018,2010147.513,967,413,2185,2438,22,5,0,1859,3411,79,25,345,9075,1052,2304,360476,0,0,0,0,0,0,62,0.00924198680759147,0.365194407659124
"2023-07-04",0.0234759050626967,927226592.9,37399217.47,1.44726,3.77731494901041,-0.0529386900422042,-0.0115655926368668,8335060.345,22220443.95,5065907.584,23164213.08,105368.4107,151.9981853,362404472.8,927226592.9,32739.9294633507,2418479.984,927,326,2312,2498,5,4,0,1421,3136,54,5,308,8028,876,2228,361691,0,0,0,0,0,0,64,-0.00995447289778628,0.375107732489746
"2023-07-05",0.0191304388264645,915522414.4,29031693.31,1.46511,3.68068521616884,0.0697743145411823,0.0585387817364357,7541264.221,39054343.49,4915212.966,20084973.11,453766.2007,3498.592416,357587276.2,915522414.4,34037.1583211205,21086759.98,689,367,1702,1874,11,9,0,1205,2516,62,12,353,6825,827,1850,362458,0,0,0,0,0,0,61,-0.0133937769243548,0.193096683930456
"2023-07-06",0.0237865216672866,895715586.6,35773235.81,1.45971,4.14034869671384,-0.0319864097659601,-0.00711529726410932,7586328.062,20375334.67,6021707.353,25470123.52,552870.5815,4238.547697,346882828.4,895715586.6,33286.1946953474,3511788.304,709,413,1816,1956,15,8,0,1416,2739,85,15,366,7494,922,1951,363336,0,0,0,0,0,0,56,-0.0330295881682057,0.372329003909313
"2023-07-07",0.0158882084964374,903203697.8,38977254.88,1.48998,3.19068270948708,0.0342427177621403,0.0287119478078903,5997821.771,13433324.35,2049590.402,14978391.02,222515.4009,1060.2457,346125772.4,903203697.8,32427.005174243,2181355.318,798,344,1777,1994,6,5,0,1583,2754,51,6,273,7337,952,1718,364317,1,0,0,0,0,0,55,0.0121315290520938,0.446488271609402
"2023-07-08",0.0159009934903643,904584405.1,46851086.81,1.5248,3.30372527810344,-0.00889799642044418,-0.00616302229309001,6616911.956,11790904.32,5965499.336,19053897,246539.4955,293.9297103,346396546.6,904584405.1,32399.6171478906,2274382.969,1093,387,2406,2596,3,3,0,1797,3072,57,3,409,8273,887,2048,365905,0,0,0,0,0,0,58,-0.00301911261927578,0.561187825498358
"2023-07-09",0.0152325031575873,905779350.2,47916829.58,1.56637,3.26654718498359,-0.0034368438193715,-0.0488082249847415,5564637.38,12390333.63,2565278.319,10464292.14,83418.20274,592.6255023,348073723.7,905779350.2,29948.99443078,2316819.803,1246,417,2581,2765,7,6,0,2081,3321,49,7,433,9194,1089,2214,367787,0,0,0,0,0,0,55,-0.00127139460126635,0.449111181843132
"2023-07-10",0.0152509825656495,910196805.1,37574251.52,1.42229,2.30031911279037,-0.0260302556616157,0.0374437241483947,10148331.45,41683756.87,3720503.05,19557620.37,844412.9918,1300.212596,351277254.1,910196805.1,31777.726609746,25434322.73,1029,483,2542,2741,9,7,0,1746,3362,100,14,630,9807,1284,2671,369076,0,0,0,0,0,0,56,0.00935537487238136,0.243460096018932
"2023-07-11",0.0151960426343873,909224362.8,41588024.55,0.61025,2.00662952538549,0.0207346486622058,0.0326694385873416,7887392.329,24516803.03,5594424.63,24916055.71,18395830.64,135.1156872,350298037,909224362.8,39782.509634839,2509684.304,1172,499,2312,2481,4,3,0,1999,3474,291,4,535,9990,1130,2557,370490,0,0,0,0,0,0,57,-0.00111207194700035,0.321713737282491
