"Date(UTC)","UnixTimeStamp","Value"
"10/10/2021","1633824000","5479144901504181792268"
"10/11/2021","1633910400","5779233727463097539549"
"10/12/2021","1633996800","6214243727282404286567"
"10/13/2021","1634083200","6528990103176185510343"
"10/14/2021","1634169600","5990994222994243527594"
"10/15/2021","1634256000","5638877702003226976755"
"10/16/2021","1634342400","5081724980136219916451"
"10/17/2021","1634428800","5414131444193618250269"
"10/18/2021","1634515200","6408094197209711665976"
"10/19/2021","1634601600","6545772981039707550508"
"10/20/2021","1634688000","6303749189562758823895"
"10/21/2021","1634774400","6814499281836683788887"
"10/22/2021","1634860800","6506202683371902023434"
"10/23/2021","1634947200","5912086221458492513598"
"10/24/2021","1635033600","5887621023945613295656"
"10/25/2021","1635120000","6669419528927192410262"
"10/26/2021","1635206400","7878826459046171469401"
"10/27/2021","1635292800","8476627830688376762069"
"10/28/2021","1635379200","9677966093656201317370"
"10/29/2021","1635465600","10330568719866537574171"
"10/30/2021","1635552000","9924805088476744305505"
"10/31/2021","1635638400","8896988875705936975433"
"11/1/2021","1635724800","9717649130399176273350"
"11/2/2021","1635811200","10985433046695068401877"
"11/3/2021","1635897600","10532438524511312783210"
"11/4/2021","1635984000","10221103671301135448855"
"11/5/2021","1636070400","9193970816521757417906"
"11/6/2021","1636156800","8973545602561060984922"
"11/7/2021","1636243200","9250716523919554455655"
"11/8/2021","1636329600","9010232832456582644336"
"11/9/2021","1636416000","9604452715359890558188"
"11/10/2021","1636502400","10779918198222796513434"
"11/11/2021","1636588800","10248701925416107626585"
"11/12/2021","1636675200","10198304790931065006864"
"11/13/2021","1636761600","10091157245798377990958"
"11/14/2021","1636848000","10002865711070485609064"
"11/15/2021","1636934400","11371268114558034254392"
"11/16/2021","1637020800","13402298117870806252793"
"11/17/2021","1637107200","11351509370229464543017"
"11/18/2021","1637193600","11928131759182058018795"
"11/19/2021","1637280000","12733904819986450526832"
"11/20/2021","1637366400","12133218774080377575091"
"11/21/2021","1637452800","11847671714462860096683"
"11/22/2021","1637539200","11887152537228986889919"
"11/23/2021","1637625600","12858989534109249375609"
"11/24/2021","1637712000","12452459034167728102412"
"11/25/2021","1637798400","12705202443947302166965"
"11/26/2021","1637884800","12499583046006184540484"
"11/27/2021","1637971200","12527134147388530876124"
"11/28/2021","1638057600","12484817268788311375975"
"11/29/2021","1638144000","12528853835783601796385"
"11/30/2021","1638230400","12287947789150944417662"
"12/1/2021","1638316800","12885741208239561165366"
"12/2/2021","1638403200","11574567438774669969240"
"12/3/2021","1638489600","9010659389459614799492"
"12/4/2021","1638576000","9716394788601736107125"
"12/5/2021","1638662400","10796400104565828371907"
"12/6/2021","1638748800","10864800369914001035010"
"12/7/2021","1638835200","10519986358593172592065"
"12/8/2021","1638921600","8646060032799272052100"
"12/9/2021","1639008000","7500659579699213882754"
"12/10/2021","1639094400","8284201179090931935406"
"12/11/2021","1639180800","5551955449964646887811"
"12/12/2021","1639267200","5983839965161435360238"
"12/13/2021","1639353600","6332725838504433917688"
"12/14/2021","1639440000","6750991775691894297071"
"12/15/2021","1639526400","6251288320961786086178"
"12/16/2021","1639612800","6429870543381655682056"
"12/17/2021","1639699200","7126328368704542957234"
"12/18/2021","1639785600","6060447108295426121952"
"12/19/2021","1639872000","5279478088765644697205"
"12/20/2021","1639958400","6280700017076580570409"
"12/21/2021","1640044800","7230308015796714692407"
"12/22/2021","1640131200","6414853374315708349821"
"12/23/2021","1640217600","6308324799540787435551"
"12/24/2021","1640304000","5544526551545675697497"
"12/25/2021","1640390400","4659262913262363173359"
"12/26/2021","1640476800","5281123072046109493543"
"12/27/2021","1640563200","6150044036984780321401"
"12/28/2021","1640649600","5864766783736675672928"
"12/29/2021","1640736000","5796397276282887354214"
"12/30/2021","1640822400","5682743673719398959390"
"12/31/2021","1640908800","5514816077477963829369"
"1/1/2022","1640995200","4998338840529579335026"
"1/2/2022","1641081600","5534473559921250057262"
"1/3/2022","1641168000","6065995241023001705693"
