Date,Value
2023-08-24,122.50432229455413
2023-08-25,109.39733672839498
2023-08-26,129.94830537619524
2023-08-27,124.40975845943872
2023-08-28,107.21995330863875
2023-08-29,119.17608282826251
2023-08-30,112.30152178236894
2023-08-31,123.35762309970383
2023-09-01,101.14727133062833
2023-09-02,106.94748676748924
2023-09-03,110.37834517892976
2023-09-04,101.2934739246321
2023-09-05,106.72912522634877
2023-09-06,100.54315103866142
2023-09-07,106.04405464535039
2023-09-08,108.46931798623602
2023-09-09,113.90752236575
2023-09-10,110.2707940977
2023-09-11,108.48000748476059
2023-09-12,103.4199042514484
2023-09-13,94.93398798034914
2023-09-14,109.36021237229592
2023-09-15,104.84356528752664
2023-09-16,108.80667642621718
2023-09-17,106.4442368355125
2023-09-18,105.06286358029753
2023-09-19,113.27628981700717
2023-09-20,109.81660118059689
2023-09-21,107.6017974246444
2023-09-22,101.33846729259237
2023-09-23,99.69936231243773
2023-09-24,100.210655363
2023-09-25,98.58225634236425
2023-09-26,99.78346196794902
2023-09-27,103.57374006406506
2023-09-28,97.93156995954294
2023-09-29,90.92651253380934
2023-09-30,94.68707056427725
2023-10-01,79.7947563111425
2023-10-02,78.19578561452191
2023-10-03,82.57146850114484
2023-10-04,80.55275473861934
2023-10-05,79.91946474399238
2023-10-06,75.73913519875
2023-10-07,62.8562342739815
2023-10-08,87.13055539575
2023-10-09,85.00837969930967
2023-10-10,86.5432980092375
2023-10-11,83.90395076525
2023-10-12,81.88274610932946
2023-10-13,82.07106054710478
2023-10-14,80.43470251695
2023-10-15,75.6457228600675
2023-10-16,84.81058458302847
2023-10-17,86.73962500795642
2023-10-18,84.55184755959398
2023-10-19,76.496274357393
2023-10-20,78.15377840435103
2023-10-21,82.093186148
2023-10-22,79.9479978045
2023-10-23,83.65339049647983
2023-10-24,76.94488965528417
2023-10-25,89.94008862587226
2023-10-26,81.08849381081488
2023-10-27,81.38263188665921
2023-10-28,85.99210108947244
2023-10-29,88.19138012602161
2023-10-30,87.76606391638053
2023-10-31,86.45042663254787
2023-11-01,80.21599962422461
2023-11-02,76.570015218487
2023-11-03,83.17039215758241
2023-11-04,95.57893375202069
2023-11-05,95.82885340715451
2023-11-06,81.30157060011037
2023-11-07,86.45362752626622
2023-11-08,88.85598098345021
2023-11-09,81.3972953078037
2023-11-10,63.68712516197697
2023-11-11,75.90166401196592
2023-11-12,104.9284688803613
2023-11-13,80.00352797312891
2023-11-14,86.94219517827695
2023-11-15,86.61743967559696
2023-11-16,77.11210072084698
2023-11-17,107.5701926834617
2023-11-18,107.57210383620833
2023-11-19,107.84603066599784
2023-11-20,75.86752287501392
2023-11-21,84.6165591118661
2023-11-22,80.77246222680617
2023-11-23,89.17730469904595
2023-11-24,95.92239523505557
2023-11-25,130.7937371603237
2023-11-26,124.43412416700356
2023-11-27,94.33154829671984
2023-11-28,91.13993499203465
2023-11-29,90.46663061346054
2023-11-30,108.09636001103891
2023-12-01,79.34977910397058
2023-12-02,105.36090060750905
2023-12-03,137.10899823367032
2023-12-04,99.90545682428318
2023-12-05,145.03792247531385
2023-12-06,139.12373974428107
2023-12-07,107.9559569165371
2023-12-08,109.39273093827863
2023-12-09,122.8593572284414
2023-12-10,57.495482129661916
2023-12-11,101.19960882541493
2023-12-12,91.78294939167934
2023-12-13,86.11758502346066
2023-12-14,71.13167988220327
2023-12-15,75.4581685659869
2023-12-16,54.59757189090456
2023-12-17,120.84795899470754
2023-12-18,84.37661093883494
2023-12-19,84.2469689082278
2023-12-20,135.8624936173346
2023-12-21,92.02541217873453
2023-12-22,89.88485421097714
2023-12-23,59.69613405295725
2023-12-24,63.96924574269841
2023-12-25,17.313627683536726
2023-12-26,32.4720683291488
2023-12-27,107.40823660962754
2023-12-28,73.96561650701783
2023-12-29,57.48657396621434
2023-12-30,30.65190910218398
2023-12-31,17.1187107183225
2024-01-01,26.402691179465602
2024-01-02,28.764514020120004
2024-01-03,47.94381153811179
2024-01-04,87.66982286601683
2024-01-05,73.96834285848544
2024-01-06,68.9791758630625
2024-01-07,81.2766755076257
2024-01-08,85.34441449520025
2024-01-09,76.18282888421734
2024-01-10,79.60633748823953
2024-01-11,82.86563859079632
2024-01-12,81.70955920265222
2024-01-13,68.94838910441321
2024-01-14,76.61866797843858
2024-01-15,74.6940875867745
2024-01-16,80.4928386425799
2024-01-17,106.4249590098857
2024-01-18,96.09785557281049
2024-01-19,87.04724167039423
2024-01-20,81.92972582211793
2024-01-21,82.28066916443473
2024-01-22,77.35196392955018
2024-01-23,70.05172962041387
2024-01-24,69.26422401156005
2024-01-25,92.83103468092412
2024-01-26,79.90696502761517
2024-01-27,61.25369370684499
2024-01-28,61.90157496020034
2024-01-29,61.08019323211049
2024-01-30,110.74330183799088
2024-01-31,117.29364459740056
2024-02-01,104.34125676330095
2024-02-02,85.48305156610466
2024-02-03,85.34237853535458
2024-02-04,83.691677018474
2024-02-05,101.31758149100713
2024-02-06,81.25602643158557
2024-02-07,95.60908697229515
2024-02-08,110.20766397824873
2024-02-09,64.27204845390202
2024-02-10,67.33770574860752
2024-02-11,80.2534481066913
2024-02-12,67.61249186124516
2024-02-13,65.47839154793762
2024-02-14,106.81501128395354
2024-02-15,95.66491946592562
2024-02-16,83.69593288088872
2024-02-17,87.37886587039276
2024-02-18,100.44371942813854
2024-02-19,97.01012113101756
2024-02-20,139.22739464010013
2024-02-21,129.51752993078645
2024-02-22,134.15899977704282
2024-02-23,142.29261254100373
2024-02-24,165.38826207249366
2024-02-25,160.0276592439284
2024-02-26,150.3897432240571
2024-02-27,145.69671130292872
2024-02-28,184.85290117218375
2024-02-29,176.42703276755026
2024-03-01,106.76490645588858
2024-03-02,122.52011186742746
2024-03-03,121.41656399502361
2024-03-04,102.34189323705326
2024-03-05,99.34138729796669
2024-03-06,101.90546186908705
2024-03-07,108.37488231596004
2024-03-08,95.09935132295936
2024-03-09,96.33950932859933
2024-03-10,98.48774361874361
2024-03-11,87.7550871221654
2024-03-12,91.79669418702055
2024-03-13,78.70161369783054
2024-03-14,48.65259196567547
2024-03-15,42.350665557132736
2024-03-16,35.15933586249862
2024-03-17,34.02047925817327
2024-03-18,27.081396371382986
2024-03-19,18.520005029114614
2024-03-20,18.50542320416081
2024-03-21,16.364790545738277
2024-03-22,14.95801414607238
2024-03-23,14.177994812521977
2024-03-24,14.005677176992114
2024-03-25,14.718537696191468
2024-03-26,15.601784310407055
2024-03-27,18.64905279951263
2024-03-28,18.98600519542838
2024-03-29,15.906667798994322
2024-03-30,13.868419980226761
2024-03-31,17.45062753351134
2024-04-01,15.055009297661202
2024-04-02,17.16032616701058
2024-04-03,14.420134300556544
2024-04-04,10.482287186930172
2024-04-05,11.329515266219873
2024-04-06,10.567147475350476
2024-04-07,11.388839850984183
2024-04-08,12.625830334219557
2024-04-09,13.201169870526716
2024-04-10,11.916493196686234
2024-04-11,11.503888119471899
2024-04-12,12.298129342645206
2024-04-13,12.14754895472201
2024-04-14,9.803648102684244
2024-04-15,11.471577224307596
2024-04-16,10.297640471705307
2024-04-17,11.055375004136314
2024-04-18,9.752568898938783
2024-04-19,9.310852395883577
2024-04-20,8.602066519023037
2024-04-21,9.127108677618528
2024-04-22,9.344355710682212
2024-04-23,9.423889913553925
2024-04-24,10.835405568621644
2024-04-25,9.985283943018707
2024-04-26,9.154818129859994
2024-04-27,6.94410340760016
2024-04-28,7.627322139787917
2024-04-29,8.07269080608917
2024-04-30,9.833798506920981
2024-05-01,7.641734851273207
2024-05-02,7.39019041226791
2024-05-03,7.0765576144945435
2024-05-04,6.050830057421886
2024-05-05,6.170776952972564
2024-05-06,7.114616514611999
2024-05-07,7.311356339037767
2024-05-08,6.643863686723582
2024-05-09,6.576267076434704
2024-05-10,6.339299426606006
2024-05-11,5.321748115132323
2024-05-12,5.146310798228521
2024-05-13,5.971285073529582
2024-05-14,6.4222832711060756
2024-05-15,6.251600342178335
2024-05-16,5.484346687011258
2024-05-17,5.886993896193676
2024-05-18,4.995869055927731
2024-05-19,4.7504325310132485
2024-05-20,6.474592448350601
2024-05-21,6.773151560588717
2024-05-22,6.178030893641387
2024-05-23,6.086082726836841
2024-05-24,5.072906108465042
2024-05-25,4.267164493927537
2024-05-26,4.121336242419317
2024-05-27,5.376270996614371
2024-05-28,5.512502428691217
2024-05-29,5.570649476047076
2024-05-30,5.167535789517937
2024-05-31,4.767250976043696
2024-06-01,3.7289571320088424
2024-06-02,4.361716385877528
2024-06-03,4.851835813245744
2024-06-04,4.354564656588929
2024-06-05,5.301373453593024
2024-06-06,4.4898439274202175
2024-06-07,4.092452676778672
2024-06-08,2.9159625522937755
2024-06-09,2.804875924395447
2024-06-10,3.955398924816448
2024-06-11,4.63600265855146
2024-06-12,3.324184181518813
2024-06-13,2.87027446327468
2024-06-14,3.390544634398235
2024-06-15,2.8266849602760495
2024-06-16,2.623358385836
2024-06-17,16.060681214695727
2024-06-18,7.029498357291471
2024-06-19,3.9951885412003905
2024-06-20,4.813944268734514
2024-06-21,2.9931882204487774
2024-06-22,2.289488749610059
2024-06-23,2.049495207265739
2024-06-24,2.6038420755740375
2024-06-25,2.297148672294881
2024-06-26,2.175781918989728
2024-06-27,1.99871077554139
2024-06-28,1.7799202152834714
2024-06-29,1.533528740999634
2024-06-30,1.5591250626816577
2024-07-01,1.6851597012511517
2024-07-02,1.4724219199863458
2024-07-03,1.7625467597918283
2024-07-04,1.8114368295522776
2024-07-05,2.133253650291699
2024-07-06,1.376895418032027
2024-07-07,1.3757604855205339
2024-07-08,0.553099475738938
2024-07-09,0.00878681691
2024-07-10,1.812004951795012
2024-07-11,1.7796949185380464
2024-07-12,1.7587290904032138
2024-07-13,2.0736529509567845
2024-07-14,2.158086503761041
2024-07-15,2.801166450457151
2024-07-16,3.1945274099490715
2024-07-17,3.2336128444709935
2024-07-18,2.4218079237418855
2024-07-19,2.078365035359941
2024-07-20,1.8773093844160877
2024-07-21,2.3357205747092853
2024-07-22,2.4010275924426083
2024-07-23,2.19362312330256
2024-07-24,2.170711269760472
2024-07-25,2.1536239504432357
2024-07-26,2.3333351957270674
2024-07-27,1.7423706087566666
2024-07-28,1.7386727063683363
2024-07-29,2.0665606889053523
2024-07-30,1.8644967838588935
2024-07-31,2.22785749192326
2024-08-01,2.1205867219863204
2024-08-02,1.8013869873238797
2024-08-03,1.8124467403594375
2024-08-04,2.3333228540478843
2024-08-05,6.634469974690438
2024-08-06,2.629630784148134
2024-08-07,2.8523835509281206
2024-08-08,2.552881556402742
2024-08-09,1.9061308552334568
2024-08-10,1.6393403095746308
2024-08-11,1.7461831873485463
2024-08-12,1.8701699193076171
2024-08-13,1.7023221113562927
2024-08-14,1.6879879374192803
2024-08-15,1.8366976909624575
2024-08-16,1.6100386111343061
2024-08-17,1.4409872140283837
2024-08-18,1.6214640884308882
2024-08-19,1.7300908222207243
2024-08-20,1.4348917296763526
2024-08-21,1.4915020951349685
2024-08-22,1.4309723175851894
2024-08-23,1.5149315731958437
2024-08-24,1.2861839472912098
2024-08-25,1.27809444273257
2024-08-26,1.3740697105416524
2024-08-27,1.591534461157953
2024-08-28,1.6307101319769122
2024-08-29,1.4689165517356684
2024-08-30,1.5165111557810615
2024-08-31,1.2050872776580372
2024-09-01,1.3760492729469769
2024-09-02,1.400742500034745
2024-09-03,1.597989655355515
2024-09-04,1.7294078432463762
2024-09-05,1.7247565767973807
2024-09-06,1.750081992952446
2024-09-07,1.2950419829011268
2024-09-08,1.2574850116084133
2024-09-09,1.1953926697444994
2024-09-10,1.3854223974642197
2024-09-11,1.5498630960275284
2024-09-12,1.3590296647752111
2024-09-13,1.1675657463057985
2024-09-14,1.0182478115892852
2024-09-15,1.0684989038363373
2024-09-16,1.5659026670165606
2024-09-17,1.6885340778394768
2024-09-18,1.5517020173386493
2024-09-19,1.785521487249952
2024-09-20,2.1639189531355805
2024-09-21,1.7332206569825737
2024-09-22,1.571163162901702
2024-09-23,1.8533605382170084
2024-09-24,1.890708981446967
2024-09-25,1.8407202565490044
2024-09-26,1.7999405483760287
2024-09-27,1.75585927825761
2024-09-28,1.3279762264384642
2024-09-29,1.3637742127861079
2024-09-30,1.5488376024484953
2024-10-01,1.621702833117901
2024-10-02,1.2515119053107158
2024-10-03,1.1644398804049567
2024-10-04,1.167643842098149
2024-10-05,0.9567204496206317
2024-10-06,0.9356686242515765
2024-10-07,1.283860599348036
2024-10-08,1.3643584422849373
2024-10-09,1.3025606181811713
2024-10-10,1.181564589820465
2024-10-11,1.0220839188236077
2024-10-12,1.0394450719365256
2024-10-13,0.8134526235878886
2024-10-14,1.1847708713038407
2024-10-15,1.2387927613589012
2024-10-16,1.0084586524137686
2024-10-17,1.0706655060627468
2024-10-18,1.2050526494828293
2024-10-19,1.0183392291298494
2024-10-20,1.2748522713223378
2024-10-21,1.0610149204565773
2024-10-22,1.3451119619650245
2024-10-23,1.2953024471770156
2024-10-24,1.135516037346575
2024-10-25,1.2035178950769423
2024-10-26,1.0484746020748426
2024-10-27,1.1090888909801289
2024-10-28,1.5149144297401131
2024-10-29,1.6061649346283782
2024-10-30,1.423330690426983
2024-10-31,1.3816769936332323
2024-11-01,1.3685879606345424
2024-11-02,0.8921494707947668
2024-11-03,0.9922716571672556
2024-11-04,1.0413472739491936
2024-11-05,0.9686777147442742
2024-11-06,1.428676061791379
2024-11-07,1.401425533882804
2024-11-08,1.2306074700793543
2024-11-09,1.1294957028217036
2024-11-10,1.701746734682131
2024-11-11,1.977659552331914
2024-11-12,2.6299942375105507
2024-11-13,2.188376889489455
2024-11-14,1.6637208282248157
2024-11-15,1.5598970702713197
2024-11-16,1.264911962532698
2024-11-17,1.269331975970712
2024-11-18,1.3284794532300712
2024-11-19,1.2477938202919217
2024-11-20,1.0373752026763867
2024-11-21,1.5893929505130115
2024-11-22,1.2173789165665772
2024-11-23,1.3791677328663616
2024-11-24,1.260231887844009
2024-11-25,1.810404051461805
2024-11-26,1.8133672184789251
2024-11-27,1.4197814837616696
2024-11-28,1.6533745464987608
2024-11-29,1.1063898266396808
2024-11-30,1.3055776541798707
2024-12-01,1.80929697138937
2024-12-02,1.9254043850140774
2024-12-03,1.9235761982312898
2024-12-04,1.9863272574007316
2024-12-05,2.355147892584773
2024-12-06,2.260229356608222
2024-12-07,1.5780097102670414
2024-12-08,1.0899984240405314
2024-12-09,1.8742973359178539
2024-12-10,1.6052987544228425
2024-12-11,1.571554561614027
2024-12-12,1.6349128907449135
2024-12-13,1.9515882406753084
2024-12-14,1.5100970559588764
2024-12-15,1.2993525744133738
2024-12-16,1.7267737679662378
2024-12-17,1.6282912611804545
2024-12-18,1.5750579770613553
2024-12-19,3.500804196153019
2024-12-20,1.9630461962485175
2024-12-21,1.2059435494953685
2024-12-22,0.9545840260318236
2024-12-23,1.3909895699519033
2024-12-24,1.3086407847911052
2024-12-25,1.0689058096858195
2024-12-26,1.2630093056324754
2024-12-27,1.8479774833435314
2024-12-28,1.3688405205877274
2024-12-29,1.2734962745863148
2024-12-30,1.8263828656018295
2024-12-31,1.4885236005267983
2025-01-01,0.18044364099862084
